=== New Logging Session ===
Enc Cnt: -2 | Angle: -0.5° || MPU1 Acc: 0.02, 0.00, 0.02 | Gyro: 0.2, 0.1, 0.0 || MPU2 Acc: -0.01, -0.03, -0.01 | Gyro: 0.5, 0.4, 0.4 || Time: 12031 ms
Enc Cnt: -5 | Angle: -1.3° || MPU1 Acc: -1.91, -1.32, 1.56 | Gyro: 205.9, 117.3, -308.2 || MPU2 Acc: 2.80, -1.61, -1.88 | Gyro: -71.4, 124.2, -236.4 || Time: 164888 ms
Enc Cnt: -11 | Angle: -2.5° || MPU1 Acc: -7.58, 0.53, -4.46 | Gyro: 213.7, 97.4, -280.8 || MPU2 Acc: -1.86, 1.79, -2.47 | Gyro: -65.5, 146.9, -208.0 || Time: 164898 ms
Enc Cnt: -13 | Angle: -3.2° || MPU1 Acc: -10.53, -3.53, -0.20 | Gyro: 211.6, 64.3, -109.0 || MPU2 Acc: 5.44, 10.94, -2.11 | Gyro: -55.4, 200.2, -184.3 || Time: 164908 ms
Enc Cnt: -9 | Angle: -2.2° || MPU1 Acc: -10.53, 10.76, -3.59 | Gyro: 149.8, 15.8, 38.0 || MPU2 Acc: 0.74, -6.32, -4.65 | Gyro: -7.2, 151.1, -98.5 || Time: 164920 ms
Enc Cnt: -6 | Angle: -1.5° || MPU1 Acc: -10.53, 5.12, 0.48 | Gyro: 124.4, -31.2, 84.8 || MPU2 Acc: 2.02, -3.17, -2.09 | Gyro: 25.0, 136.1, -34.8 || Time: 164929 ms
Enc Cnt: -2 | Angle: -0.5° || MPU1 Acc: -6.64, 3.78, -0.98 | Gyro: 109.6, -58.1, 130.5 || MPU2 Acc: -2.05, -2.85, 1.39 | Gyro: 46.7, 134.2, -2.8 || Time: 164939 ms
Enc Cnt: 2 | Angle: 0.5° || MPU1 Acc: 1.66, 5.27, -0.27 | Gyro: 89.4, -87.4, 120.2 || MPU2 Acc: -2.91, -1.21, -1.50 | Gyro: 52.1, 128.1, 18.5 || Time: 164949 ms
Enc Cnt: 5 | Angle: 1.3° || MPU1 Acc: 3.07, 1.92, 0.46 | Gyro: 88.4, -85.9, 125.0 || MPU2 Acc: -3.65, 5.39, 1.33 | Gyro: 54.0, 123.2, 23.6 || Time: 164959 ms
Enc Cnt: 8 | Angle: 2.0° || MPU1 Acc: 8.23, 3.94, -0.49 | Gyro: 78.6, -76.8, 119.7 || MPU2 Acc: -3.96, 6.43, -1.11 | Gyro: 45.9, 111.9, 27.3 || Time: 164969 ms
Enc Cnt: 11 | Angle: 2.5° || MPU1 Acc: 9.29, 3.59, 0.67 | Gyro: 73.4, -64.5, 106.7 || MPU2 Acc: -2.94, 8.32, 0.29 | Gyro: 32.9, 104.0, 33.4 || Time: 164979 ms
Enc Cnt: 13 | Angle: 3.2° || MPU1 Acc: 7.50, 3.54, -1.45 | Gyro: 65.6, -41.0, 120.1 || MPU2 Acc: -2.59, 9.15, 0.60 | Gyro: 17.0, 94.2, 44.6 || Time: 164990 ms
Enc Cnt: 15 | Angle: 3.7° || MPU1 Acc: 6.89, 4.39, -0.87 | Gyro: 55.1, -27.4, 127.9 || MPU2 Acc: -2.08, 8.74, 0.66 | Gyro: 5.4, 83.3, 62.8 || Time: 165000 ms
Enc Cnt: 17 | Angle: 4.2° || MPU1 Acc: 4.40, 4.31, -1.26 | Gyro: 43.3, -15.5, 148.2 || MPU2 Acc: -1.80, 7.28, -0.05 | Gyro: -4.9, 75.5, 84.0 || Time: 165010 ms
Enc Cnt: 19 | Angle: 4.7° || MPU1 Acc: 3.02, 4.80, -1.38 | Gyro: 25.7, -13.2, 168.2 || MPU2 Acc: -1.98, 5.82, -0.14 | Gyro: -11.7, 61.2, 108.7 || Time: 165020 ms
Enc Cnt: 21 | Angle: 5.2° || MPU1 Acc: 2.28, 4.22, -1.08 | Gyro: 7.6, -12.1, 190.3 || MPU2 Acc: -2.19, 5.51, 0.13 | Gyro: -14.4, 48.1, 131.4 || Time: 165030 ms
Enc Cnt: 23 | Angle: 5.7° || MPU1 Acc: 3.01, 4.15, -1.39 | Gyro: -12.9, -13.4, 205.5 || MPU2 Acc: -3.04, 4.60, -0.08 | Gyro: -15.5, 32.2, 150.5 || Time: 165040 ms
Enc Cnt: 26 | Angle: 6.2° || MPU1 Acc: 3.77, 3.42, -1.34 | Gyro: -33.1, -10.8, 212.6 || MPU2 Acc: -2.74, 5.12, 0.43 | Gyro: -17.5, 13.2, 167.5 || Time: 165051 ms
Enc Cnt: 27 | Angle: 6.7° || MPU1 Acc: 4.07, 3.18, -1.61 | Gyro: -50.1, -6.7, 216.0 || MPU2 Acc: -2.51, 4.62, 0.43 | Gyro: -21.3, -0.8, 178.9 || Time: 165060 ms
Enc Cnt: 29 | Angle: 7.2° || MPU1 Acc: 3.66, 2.71, -1.82 | Gyro: -67.7, -0.6, 218.6 || MPU2 Acc: -1.97, 4.81, 0.37 | Gyro: -25.5, -17.8, 192.2 || Time: 165070 ms
Enc Cnt: 30 | Angle: 7.5° || MPU1 Acc: 2.54, 2.20, -1.70 | Gyro: -84.5, 8.1, 228.5 || MPU2 Acc: -1.15, 4.63, 0.24 | Gyro: -31.9, -33.6, 208.5 || Time: 165082 ms
Enc Cnt: 32 | Angle: 8.0° || MPU1 Acc: 1.58, 1.60, -1.75 | Gyro: -95.9, 14.6, 237.9 || MPU2 Acc: -0.36, 3.95, 0.07 | Gyro: -37.1, -43.1, 223.2 || Time: 165091 ms
Enc Cnt: 33 | Angle: 8.3° || MPU1 Acc: 0.75, 0.57, -1.30 | Gyro: -103.1, 19.5, 249.4 || MPU2 Acc: 0.54, 3.16, 0.06 | Gyro: -42.4, -46.9, 236.3 || Time: 165101 ms
Enc Cnt: 34 | Angle: 8.5° || MPU1 Acc: 0.76, -0.51, -0.72 | Gyro: -103.8, 25.1, 255.5 || MPU2 Acc: 1.81, 2.26, 0.01 | Gyro: -48.3, -47.1, 252.1 || Time: 165113 ms
Enc Cnt: 35 | Angle: 8.8° || MPU1 Acc: 0.26, -1.74, -0.08 | Gyro: -96.9, 29.2, 255.5 || MPU2 Acc: 2.84, 1.97, 0.16 | Gyro: -54.3, -39.4, 258.3 || Time: 165123 ms
Enc Cnt: 35 | Angle: 8.8° || MPU1 Acc: -1.11, -2.73, 0.13 | Gyro: -86.0, 32.8, 255.9 || MPU2 Acc: 3.51, 1.31, 0.36 | Gyro: -59.8, -27.7, 264.1 || Time: 165133 ms
Enc Cnt: 35 | Angle: 8.8° || MPU1 Acc: -2.98, -3.42, 0.53 | Gyro: -72.3, 34.5, 259.5 || MPU2 Acc: 3.94, 0.15, 0.37 | Gyro: -63.9, -14.5, 265.7 || Time: 165144 ms
Enc Cnt: 35 | Angle: 8.8° || MPU1 Acc: -4.16, -3.69, 0.48 | Gyro: -60.6, 31.3, 263.9 || MPU2 Acc: 4.33, -1.10, 0.09 | Gyro: -64.2, -1.2, 265.3 || Time: 165153 ms
Enc Cnt: 35 | Angle: 8.8° || MPU1 Acc: -4.26, -3.89, 0.29 | Gyro: -47.4, 29.2, 266.2 || MPU2 Acc: 4.48, -1.45, 0.30 | Gyro: -64.9, 12.0, 267.0 || Time: 165163 ms
Enc Cnt: 35 | Angle: 8.8° || MPU1 Acc: -4.16, -4.02, -0.05 | Gyro: -35.3, 30.5, 266.3 || MPU2 Acc: 3.94, -1.56, 0.16 | Gyro: -68.8, 24.5, 264.5 || Time: 165173 ms
Enc Cnt: 35 | Angle: 8.8° || MPU1 Acc: -4.48, -3.71, -0.71 | Gyro: -24.6, 34.7, 262.5 || MPU2 Acc: 4.43, -2.31, 0.30 | Gyro: -74.6, 34.3, 262.7 || Time: 165183 ms
Enc Cnt: 34 | Angle: 8.5° || MPU1 Acc: -4.89, -3.57, -1.52 | Gyro: -18.4, 41.7, 258.4 || MPU2 Acc: 4.20, -2.77, 1.12 | Gyro: -81.2, 36.8, 262.7 || Time: 165193 ms
Enc Cnt: 33 | Angle: 8.5° || MPU1 Acc: -5.62, -3.27, -2.22 | Gyro: -18.2, 49.5, 253.8 || MPU2 Acc: 3.81, -3.51, 1.38 | Gyro: -88.0, 35.8, 263.3 || Time: 165203 ms
Enc Cnt: 32 | Angle: 8.0° || MPU1 Acc: -6.34, -3.60, -2.68 | Gyro: -32.7, 59.2, 237.1 || MPU2 Acc: 3.34, -5.76, 1.57 | Gyro: -92.1, 15.2, 257.9 || Time: 165221 ms
Enc Cnt: 31 | Angle: 7.7° || MPU1 Acc: -6.49, -4.06, -2.89 | Gyro: -43.6, 60.0, 218.3 || MPU2 Acc: 3.65, -7.00, 1.57 | Gyro: -91.8, 2.5, 251.5 || Time: 165230 ms
Enc Cnt: 29 | Angle: 7.2° || MPU1 Acc: -7.61, -4.71, -2.95 | Gyro: -54.9, 60.7, 198.2 || MPU2 Acc: 4.14, -7.08, 1.72 | Gyro: -89.5, -12.4, 244.8 || Time: 165240 ms
Enc Cnt: 27 | Angle: 6.7° || MPU1 Acc: -8.90, -5.42, -3.16 | Gyro: -69.0, 60.1, 187.2 || MPU2 Acc: 5.11, -7.00, 1.59 | Gyro: -86.9, -28.1, 237.6 || Time: 165252 ms
Enc Cnt: 25 | Angle: 6.2° || MPU1 Acc: -9.21, -6.27, -3.16 | Gyro: -80.6, 58.2, 182.5 || MPU2 Acc: 5.90, -7.16, 1.88 | Gyro: -84.0, -39.8, 234.0 || Time: 165261 ms
Enc Cnt: 23 | Angle: 5.7° || MPU1 Acc: -8.49, -7.30, -2.61 | Gyro: -92.6, 56.8, 175.0 || MPU2 Acc: 6.59, -7.06, 2.22 | Gyro: -80.2, -50.5, 228.8 || Time: 165271 ms
Enc Cnt: 21 | Angle: 5.2° || MPU1 Acc: -7.66, -8.58, -1.93 | Gyro: -104.3, 51.3, 159.4 || MPU2 Acc: 6.92, -6.91, 2.11 | Gyro: -73.0, -63.6, 219.1 || Time: 165283 ms
Enc Cnt: 19 | Angle: 5.0° || MPU1 Acc: -8.48, -9.66, -1.94 | Gyro: -110.4, 45.4, 149.0 || MPU2 Acc: 7.34, -6.66, 1.80 | Gyro: -63.7, -73.2, 209.6 || Time: 165293 ms
Enc Cnt: 18 | Angle: 4.5° || MPU1 Acc: -9.69, -10.49, -1.50 | Gyro: -120.2, 36.3, 151.6 || MPU2 Acc: 8.16, -5.95, 1.59 | Gyro: -52.8, -81.9, 198.5 || Time: 165303 ms
Enc Cnt: 18 | Angle: 4.5° || MPU1 Acc: -7.72, -10.99, -0.36 | Gyro: -129.3, 19.1, 161.7 || MPU2 Acc: 8.77, -5.06, 1.81 | Gyro: -35.1, -89.7, 189.3 || Time: 165316 ms
Enc Cnt: 18 | Angle: 4.5° || MPU1 Acc: -4.61, -11.47, 0.24 | Gyro: -130.0, 8.9, 155.6 || MPU2 Acc: 8.96, -4.23, 2.06 | Gyro: -24.8, -90.7, 177.7 || Time: 165325 ms
Enc Cnt: 18 | Angle: 4.5° || MPU1 Acc: -0.97, -11.52, 0.88 | Gyro: -125.1, 1.9, 135.3 || MPU2 Acc: 8.72, -2.41, 2.05 | Gyro: -18.3, -89.2, 163.1 || Time: 165335 ms
Enc Cnt: 18 | Angle: 4.5° || MPU1 Acc: 0.86, -12.99, 1.26 | Gyro: -118.3, -1.0, 109.8 || MPU2 Acc: 9.44, -0.28, 1.99 | Gyro: -11.1, -87.1, 145.6 || Time: 165345 ms
Enc Cnt: 17 | Angle: 4.2° || MPU1 Acc: 0.74, -14.71, 1.34 | Gyro: -105.7, -1.6, 90.7 || MPU2 Acc: 10.30, 0.11, 1.63 | Gyro: -7.5, -80.4, 119.3 || Time: 165355 ms
Enc Cnt: 17 | Angle: 4.2° || MPU1 Acc: 1.63, -15.80, 1.90 | Gyro: -92.7, -2.5, 72.5 || MPU2 Acc: 11.47, 0.69, 1.34 | Gyro: -1.0, -73.6, 92.1 || Time: 165365 ms
Enc Cnt: 18 | Angle: 4.5° || MPU1 Acc: 2.59, -17.66, 2.31 | Gyro: -67.0, -4.9, 51.1 || MPU2 Acc: 13.29, 1.48, 0.71 | Gyro: 3.2, -55.3, 58.3 || Time: 165376 ms
Enc Cnt: 18 | Angle: 4.5° || MPU1 Acc: 3.83, -18.78, 2.54 | Gyro: -34.1, -3.2, 30.5 || MPU2 Acc: 14.24, 2.73, 0.49 | Gyro: 0.9, -29.3, 22.9 || Time: 165386 ms
Enc Cnt: 19 | Angle: 4.7° || MPU1 Acc: 4.60, -18.23, 2.74 | Gyro: 1.9, 2.1, 11.6 || MPU2 Acc: 14.22, 3.85, 0.82 | Gyro: -3.4, 0.7, -11.2 || Time: 165396 ms
Enc Cnt: 17 | Angle: 4.2° || MPU1 Acc: -6.53, -18.17, -4.33 | Gyro: 44.8, -38.9, -90.5 || MPU2 Acc: 8.51, -9.66, 3.41 | Gyro: -1.0, 12.4, -50.9 || Time: 165408 ms
Enc Cnt: 16 | Angle: 4.0° || MPU1 Acc: 1.54, -9.47, 6.06 | Gyro: 39.7, -41.5, -105.6 || MPU2 Acc: 2.27, -0.43, 0.14 | Gyro: 37.9, 7.0, -77.1 || Time: 165418 ms
Enc Cnt: 14 | Angle: 3.5° || MPU1 Acc: -4.52, -6.75, -3.74 | Gyro: 40.2, -61.1, -130.0 || MPU2 Acc: 4.86, -3.62, 1.55 | Gyro: 43.8, 14.2, -91.5 || Time: 165428 ms
Enc Cnt: 12 | Angle: 3.0° || MPU1 Acc: 12.97, -1.32, 12.05 | Gyro: 41.0, -41.3, -156.0 || MPU2 Acc: 2.22, 2.04, 13.58 | Gyro: 40.5, 45.2, -112.6 || Time: 165439 ms
Enc Cnt: 9 | Angle: 2.5° || MPU1 Acc: 8.99, 5.13, -3.57 | Gyro: 49.2, -30.8, -178.7 || MPU2 Acc: -4.71, 3.97, -1.26 | Gyro: 23.7, 6.5, -88.4 || Time: 165448 ms
Enc Cnt: 5 | Angle: 1.3° || MPU1 Acc: 7.98, 4.54, 0.31 | Gyro: 42.9, -17.5, -201.1 || MPU2 Acc: -9.72, 1.67, 1.62 | Gyro: 17.9, -10.4, -102.8 || Time: 165458 ms
Enc Cnt: 2 | Angle: 0.5° || MPU1 Acc: -1.32, 2.20, -3.08 | Gyro: 33.4, -5.5, -199.6 || MPU2 Acc: -8.64, 1.40, 0.86 | Gyro: 11.5, -14.8, -130.0 || Time: 165468 ms
Enc Cnt: -1 | Angle: 0.0° || MPU1 Acc: -3.55, -0.42, -1.85 | Gyro: 20.0, 4.2, -184.4 || MPU2 Acc: -1.33, -0.98, -1.37 | Gyro: 10.2, -35.3, -137.5 || Time: 165478 ms
Enc Cnt: -2 | Angle: -0.5° || MPU1 Acc: -2.59, 1.44, -2.11 | Gyro: 11.8, -1.8, -170.2 || MPU2 Acc: -0.15, -1.00, 2.51 | Gyro: 9.6, -35.2, -128.8 || Time: 165488 ms
Enc Cnt: -4 | Angle: -1.0° || MPU1 Acc: -1.58, 0.22, -0.42 | Gyro: 6.4, 3.9, -163.8 || MPU2 Acc: -1.28, 0.97, 0.60 | Gyro: 4.5, -40.0, -122.8 || Time: 165498 ms
Enc Cnt: -5 | Angle: -1.3° || MPU1 Acc: -2.11, -0.76, 0.33 | Gyro: 1.4, 11.9, -156.1 || MPU2 Acc: -0.53, 0.21, 0.93 | Gyro: 0.8, -38.8, -121.1 || Time: 165509 ms
Enc Cnt: -6 | Angle: -1.5° || MPU1 Acc: -2.45, -1.95, 1.48 | Gyro: 4.1, 12.1, -145.2 || MPU2 Acc: 0.41, -0.40, 1.24 | Gyro: 4.4, -34.8, -122.4 || Time: 165518 ms
Enc Cnt: -7 | Angle: -1.8° || MPU1 Acc: -7.69, -4.88, 3.38 | Gyro: 1.8, 12.2, -129.6 || MPU2 Acc: 1.45, -1.24, 1.42 | Gyro: 13.9, -35.0, -125.6 || Time: 165528 ms
Enc Cnt: -6 | Angle: -1.5° || MPU1 Acc: -5.25, -2.11, 0.77 | Gyro: 12.9, 16.3, -95.2 || MPU2 Acc: 3.22, -1.33, 1.26 | Gyro: 11.4, -6.3, -126.9 || Time: 165539 ms
Enc Cnt: -4 | Angle: -1.0° || MPU1 Acc: -5.80, -1.87, -0.43 | Gyro: 14.2, 28.4, -69.8 || MPU2 Acc: 3.88, -1.61, 1.18 | Gyro: 4.2, -3.9, -116.5 || Time: 165549 ms
Enc Cnt: -2 | Angle: -0.5° || MPU1 Acc: -1.28, -0.07, -1.09 | Gyro: 11.4, 19.9, -61.4 || MPU2 Acc: 2.89, -1.01, -0.36 | Gyro: -0.7, 1.1, -101.8 || Time: 165559 ms
Enc Cnt: 0 | Angle: 0.0° || MPU1 Acc: -10.53, -10.36, -14.84 | Gyro: -0.3, 36.4, -19.4 || MPU2 Acc: 2.63, -6.52, 3.59 | Gyro: 6.0, -14.1, -96.3 || Time: 165571 ms
Enc Cnt: 3 | Angle: 0.5° || MPU1 Acc: 0.61, 1.12, -3.03 | Gyro: 8.2, -0.7, -18.9 || MPU2 Acc: -3.00, 0.79, -1.07 | Gyro: 0.0, -0.7, -86.2 || Time: 165581 ms
Enc Cnt: 6 | Angle: 1.3° || MPU1 Acc: -0.18, -0.44, 1.11 | Gyro: 9.8, 7.9, -0.8 || MPU2 Acc: 1.86, 0.10, 0.34 | Gyro: 5.7, 1.4, -82.8 || Time: 165591 ms
Enc Cnt: 9 | Angle: 2.2° || MPU1 Acc: 0.52, 0.11, 1.20 | Gyro: 6.6, 3.6, -0.4 || MPU2 Acc: 1.36, -0.26, 0.56 | Gyro: 11.0, -5.5, -76.3 || Time: 165602 ms
Enc Cnt: 12 | Angle: 3.0° || MPU1 Acc: 0.08, 0.00, 0.42 | Gyro: 5.3, 1.3, -0.2 || MPU2 Acc: 0.98, 0.42, 0.18 | Gyro: 11.1, -7.3, -70.8 || Time: 165611 ms
Enc Cnt: 15 | Angle: 3.5° || MPU1 Acc: 0.14, 0.06, 0.12 | Gyro: 3.9, 2.5, -0.1 || MPU2 Acc: 0.90, 0.15, 0.91 | Gyro: 8.2, -5.6, -66.2 || Time: 165621 ms
Enc Cnt: 17 | Angle: 4.2° || MPU1 Acc: 0.10, 0.01, 0.02 | Gyro: 2.4, 4.7, 0.1 || MPU2 Acc: 1.24, 0.26, 1.15 | Gyro: 6.4, -8.2, -61.7 || Time: 165631 ms
Enc Cnt: 19 | Angle: 4.7° || MPU1 Acc: 0.09, 0.02, 0.11 | Gyro: 2.2, 8.0, -0.1 || MPU2 Acc: 1.47, 0.40, 1.40 | Gyro: 0.2, -7.1, -56.5 || Time: 165641 ms
Enc Cnt: 22 | Angle: 5.2° || MPU1 Acc: 0.13, 0.06, 0.15 | Gyro: 1.7, 10.9, -0.3 || MPU2 Acc: 1.97, 0.11, 1.09 | Gyro: -5.7, -7.5, -50.1 || Time: 165651 ms
Enc Cnt: 23 | Angle: 5.7° || MPU1 Acc: 0.07, -0.01, -0.01 | Gyro: 0.8, 12.2, -0.2 || MPU2 Acc: 1.57, 0.24, 0.81 | Gyro: -8.4, -6.4, -44.1 || Time: 165661 ms
Enc Cnt: 25 | Angle: 6.2° || MPU1 Acc: -0.00, -0.04, -0.06 | Gyro: 1.0, 12.6, -0.0 || MPU2 Acc: 1.78, 0.00, 0.17 | Gyro: -10.9, -6.1, -38.6 || Time: 165672 ms
Enc Cnt: 26 | Angle: 6.5° || MPU1 Acc: 0.06, -0.01, -0.10 | Gyro: 0.5, 12.3, -0.2 || MPU2 Acc: 1.58, 0.08, 0.05 | Gyro: -11.6, -5.4, -34.9 || Time: 165681 ms
Enc Cnt: 28 | Angle: 7.0° || MPU1 Acc: 0.04, -0.04, -0.21 | Gyro: 0.4, 12.0, -0.0 || MPU2 Acc: 1.53, -0.00, 0.03 | Gyro: -10.4, -3.3, -31.3 || Time: 165691 ms
Enc Cnt: 29 | Angle: 7.2° || MPU1 Acc: 0.00, 0.03, -0.20 | Gyro: 0.4, 11.5, -0.3 || MPU2 Acc: 1.55, 0.04, 0.12 | Gyro: -10.2, -2.9, -27.4 || Time: 165703 ms
Enc Cnt: 30 | Angle: 7.5° || MPU1 Acc: 0.01, -0.04, -0.16 | Gyro: 0.1, 10.2, 0.0 || MPU2 Acc: 1.58, -0.02, -0.06 | Gyro: -10.9, -2.1, -25.0 || Time: 165712 ms
Enc Cnt: 31 | Angle: 7.7° || MPU1 Acc: -0.06, -0.02, -0.19 | Gyro: 0.1, 10.0, -0.3 || MPU2 Acc: 1.35, 0.09, 0.24 | Gyro: -10.1, -1.8, -22.3 || Time: 165722 ms
Enc Cnt: 32 | Angle: 8.0° || MPU1 Acc: 0.06, -0.03, -0.21 | Gyro: 0.4, 9.6, -0.1 || MPU2 Acc: 1.28, 0.16, 0.02 | Gyro: -9.8, -2.0, -20.9 || Time: 165733 ms
Enc Cnt: 32 | Angle: 8.0° || MPU1 Acc: 0.03, 0.00, -0.21 | Gyro: 0.5, 9.2, -0.2 || MPU2 Acc: 1.20, 0.09, -0.14 | Gyro: -10.3, -2.0, -20.5 || Time: 165742 ms
Enc Cnt: 33 | Angle: 8.3° || MPU1 Acc: 0.04, 0.04, -0.16 | Gyro: 1.3, 8.5, -0.4 || MPU2 Acc: 1.05, 0.09, -0.08 | Gyro: -9.8, -1.7, -20.6 || Time: 165752 ms
Enc Cnt: 34 | Angle: 8.5° || MPU1 Acc: 0.03, 0.01, -0.24 | Gyro: 0.8, 8.0, -0.3 || MPU2 Acc: 0.85, 0.14, -0.23 | Gyro: -8.4, -3.2, -21.9 || Time: 165764 ms
Enc Cnt: 35 | Angle: 8.8° || MPU1 Acc: 0.06, -0.04, -0.30 | Gyro: 1.0, 7.3, -0.7 || MPU2 Acc: 1.22, 0.10, -0.31 | Gyro: -6.5, -3.2, -22.1 || Time: 165773 ms
Enc Cnt: 36 | Angle: 9.0° || MPU1 Acc: -0.02, 0.07, -0.28 | Gyro: 0.9, 6.3, -0.5 || MPU2 Acc: 1.42, 0.06, -0.18 | Gyro: -6.1, -2.8, -22.1 || Time: 165783 ms
Enc Cnt: 37 | Angle: 9.3° || MPU1 Acc: 0.00, 0.00, -0.22 | Gyro: 0.8, 5.2, -0.7 || MPU2 Acc: 1.72, 0.09, -0.20 | Gyro: -5.5, -0.9, -20.5 || Time: 165794 ms
Enc Cnt: 37 | Angle: 9.3° || MPU1 Acc: -0.04, 0.04, -0.20 | Gyro: 0.8, 4.3, -0.5 || MPU2 Acc: 1.60, 0.12, -0.23 | Gyro: -4.2, 0.4, -18.8 || Time: 165803 ms
Enc Cnt: 38 | Angle: 9.5° || MPU1 Acc: 0.02, -0.13, -0.43 | Gyro: 0.9, 3.2, -0.6 || MPU2 Acc: 1.96, 0.19, 0.47 | Gyro: -4.0, 0.5, -18.1 || Time: 165813 ms
Enc Cnt: 39 | Angle: 9.8° || MPU1 Acc: 0.09, -0.01, -0.12 | Gyro: 1.1, 3.4, -0.7 || MPU2 Acc: 1.10, 0.29, 0.14 | Gyro: -3.2, 0.1, -18.5 || Time: 165823 ms
Enc Cnt: 40 | Angle: 9.8° || MPU1 Acc: 0.09, 0.08, -0.40 | Gyro: 1.2, 3.0, -0.7 || MPU2 Acc: 1.27, 0.16, -0.23 | Gyro: -2.0, -0.4, -19.7 || Time: 165834 ms
Enc Cnt: 40 | Angle: 10.0° || MPU1 Acc: 0.02, 0.07, -0.28 | Gyro: 1.0, 2.3, -0.8 || MPU2 Acc: 1.44, 0.15, -0.15 | Gyro: -1.4, -0.7, -19.4 || Time: 165844 ms
Enc Cnt: 41 | Angle: 10.3° || MPU1 Acc: 0.05, -0.05, -0.21 | Gyro: 1.5, 2.1, -0.7 || MPU2 Acc: 1.57, 0.21, -0.08 | Gyro: -1.3, -0.5, -19.3 || Time: 165854 ms
Enc Cnt: 42 | Angle: 10.5° || MPU1 Acc: 0.02, -0.04, -0.36 | Gyro: 1.2, 2.1, -0.7 || MPU2 Acc: 1.83, 0.18, 0.07 | Gyro: -0.8, 0.1, -17.5 || Time: 165864 ms
Enc Cnt: 42 | Angle: 10.5° || MPU1 Acc: 0.08, 0.01, -0.27 | Gyro: 1.0, 1.8, -0.9 || MPU2 Acc: 1.86, 0.27, 0.02 | Gyro: -1.6, 0.7, -15.5 || Time: 165874 ms
Enc Cnt: 43 | Angle: 10.8° || MPU1 Acc: -0.06, -0.02, -0.32 | Gyro: 1.0, 1.6, -0.7 || MPU2 Acc: 1.75, 0.32, 0.03 | Gyro: -2.1, 1.3, -14.7 || Time: 165884 ms
Enc Cnt: 43 | Angle: 10.8° || MPU1 Acc: 0.02, -0.08, -0.33 | Gyro: 1.3, 2.0, -0.4 || MPU2 Acc: 1.70, 0.31, -0.25 | Gyro: -2.3, 1.3, -14.1 || Time: 165896 ms
Enc Cnt: 44 | Angle: 11.0° || MPU1 Acc: 0.02, 0.01, -0.28 | Gyro: 1.3, 2.5, -0.6 || MPU2 Acc: 1.55, 0.31, 0.10 | Gyro: -1.6, 1.3, -13.4 || Time: 165905 ms
Enc Cnt: 44 | Angle: 11.0° || MPU1 Acc: 0.02, -0.05, -0.20 | Gyro: 1.0, 2.2, -0.7 || MPU2 Acc: 1.63, 0.20, -0.04 | Gyro: -1.8, 0.8, -13.6 || Time: 165915 ms
Enc Cnt: 45 | Angle: 11.3° || MPU1 Acc: 0.03, -0.02, -0.33 | Gyro: 1.4, 1.7, -0.7 || MPU2 Acc: 1.74, 0.19, -0.06 | Gyro: -0.9, 1.3, -13.5 || Time: 165926 ms
Enc Cnt: 45 | Angle: 11.3° || MPU1 Acc: 0.05, -0.07, -0.36 | Gyro: 1.3, 0.5, -0.5 || MPU2 Acc: 1.68, 0.22, -0.39 | Gyro: 0.5, 1.7, -12.7 || Time: 165935 ms
Enc Cnt: 46 | Angle: 11.5° || MPU1 Acc: 0.07, 0.09, -0.31 | Gyro: 0.9, -0.7, -0.6 || MPU2 Acc: 1.68, 0.06, -0.43 | Gyro: 1.4, 2.9, -12.3 || Time: 165945 ms
Enc Cnt: 46 | Angle: 11.5° || MPU1 Acc: 0.61, 0.84, -0.02 | Gyro: 0.1, -1.7, 0.7 || MPU2 Acc: 1.98, 0.56, -1.75 | Gyro: 2.9, 3.7, -12.6 || Time: 165955 ms
Enc Cnt: 47 | Angle: 11.8° || MPU1 Acc: 0.07, -0.03, -0.24 | Gyro: 1.0, -3.3, -0.7 || MPU2 Acc: 1.40, 0.64, -0.24 | Gyro: 3.5, 2.6, -13.7 || Time: 165966 ms
Enc Cnt: 48 | Angle: 11.8° || MPU1 Acc: 0.20, 0.00, 0.13 | Gyro: 0.7, -2.1, -0.7 || MPU2 Acc: 1.96, 0.32, -0.04 | Gyro: 5.2, 1.2, -14.6 || Time: 165975 ms
Enc Cnt: 48 | Angle: 12.0° || MPU1 Acc: 0.22, 0.03, 0.44 | Gyro: 0.5, -1.9, -0.8 || MPU2 Acc: 1.60, 0.39, 0.66 | Gyro: 6.0, 1.7, -15.6 || Time: 165985 ms
Enc Cnt: 49 | Angle: 12.3° || MPU1 Acc: 0.12, 0.07, -0.17 | Gyro: 0.8, -2.9, -0.5 || MPU2 Acc: 1.60, 0.39, 0.06 | Gyro: 5.4, 2.6, -17.0 || Time: 165995 ms
Enc Cnt: 49 | Angle: 12.3° || MPU1 Acc: 0.20, 0.12, -0.20 | Gyro: 1.3, -3.5, -0.6 || MPU2 Acc: 1.50, 0.13, 0.07 | Gyro: 5.1, 3.3, -18.5 || Time: 166005 ms
Enc Cnt: 50 | Angle: 12.5° || MPU1 Acc: 0.06, 0.05, -0.21 | Gyro: 1.5, -4.8, -0.5 || MPU2 Acc: 1.57, 0.24, -0.08 | Gyro: 5.9, 3.4, -20.4 || Time: 166015 ms
