=== New Logging Session ===
Enc Cnt: -1 | Angle: -0.3° || MPU1 Acc: 0.00, -0.00, 0.01 | Gyro: 0.1, 0.0, -0.2 || MPU2 Acc: -0.02, -0.02, 0.12 | Gyro: -0.3, 0.0, 0.1 || Time: 12029 ms
Enc Cnt: -24 | Angle: -6.0° || MPU1 Acc: -3.30, -9.91, 0.23 | Gyro: -43.6, 41.0, 129.6 || MPU2 Acc: 6.83, -4.61, 1.36 | Gyro: -63.2, -10.2, 169.6 || Time: 176521 ms
Enc Cnt: -26 | Angle: -6.5° || MPU1 Acc: -3.21, -10.18, -0.33 | Gyro: -40.9, 38.4, 112.0 || MPU2 Acc: 6.56, -4.42, 1.32 | Gyro: -59.8, -12.6, 154.7 || Time: 176531 ms
Enc Cnt: -28 | Angle: -7.0° || MPU1 Acc: -3.39, -10.22, -0.93 | Gyro: -39.6, 36.3, 94.5 || MPU2 Acc: 6.44, -3.94, 1.16 | Gyro: -54.9, -15.8, 138.1 || Time: 176544 ms
Enc Cnt: -30 | Angle: -7.5° || MPU1 Acc: -3.49, -10.26, -1.31 | Gyro: -42.5, 34.5, 87.8 || MPU2 Acc: 7.03, -3.51, 0.96 | Gyro: -52.3, -20.3, 127.5 || Time: 176553 ms
Enc Cnt: -31 | Angle: -7.7° || MPU1 Acc: -2.99, -10.52, -1.78 | Gyro: -46.7, 32.0, 83.4 || MPU2 Acc: 7.86, -2.84, 0.71 | Gyro: -49.4, -23.7, 121.6 || Time: 176563 ms
Enc Cnt: -32 | Angle: -8.0° || MPU1 Acc: -2.47, -10.69, -1.76 | Gyro: -51.5, 30.4, 81.6 || MPU2 Acc: 7.78, -1.99, 0.31 | Gyro: -47.6, -28.6, 115.3 || Time: 176573 ms
Enc Cnt: -33 | Angle: -8.3° || MPU1 Acc: -1.17, -11.03, -1.67 | Gyro: -54.4, 29.0, 80.5 || MPU2 Acc: 7.87, -1.07, -0.05 | Gyro: -46.1, -31.8, 108.3 || Time: 176583 ms
Enc Cnt: -34 | Angle: -8.5° || MPU1 Acc: 0.58, -11.41, -1.21 | Gyro: -54.6, 28.6, 75.4 || MPU2 Acc: 7.60, -0.31, -0.05 | Gyro: -43.9, -34.0, 98.5 || Time: 176593 ms
Enc Cnt: -35 | Angle: -8.8° || MPU1 Acc: 1.99, -11.98, -0.98 | Gyro: -52.6, 30.1, 64.1 || MPU2 Acc: 7.45, 0.13, 0.01 | Gyro: -43.4, -35.8, 83.3 || Time: 176604 ms
Enc Cnt: -35 | Angle: -8.8° || MPU1 Acc: 2.69, -12.34, -0.56 | Gyro: -47.4, 33.1, 49.1 || MPU2 Acc: 7.65, 0.31, 0.32 | Gyro: -44.0, -36.2, 65.8 || Time: 176613 ms
Enc Cnt: -36 | Angle: -9.0° || MPU1 Acc: 2.12, -12.53, 0.29 | Gyro: -41.1, 36.3, 34.5 || MPU2 Acc: 8.09, 0.39, 0.78 | Gyro: -43.3, -33.5, 47.8 || Time: 176623 ms
Enc Cnt: -36 | Angle: -9.0° || MPU1 Acc: 1.04, -12.37, 1.51 | Gyro: -32.3, 35.3, 24.2 || MPU2 Acc: 8.53, 0.21, 1.09 | Gyro: -39.9, -27.5, 31.3 || Time: 176634 ms
Enc Cnt: -36 | Angle: -9.0° || MPU1 Acc: 0.37, -12.04, 2.62 | Gyro: -24.7, 29.6, 19.8 || MPU2 Acc: 8.59, -0.16, 1.25 | Gyro: -33.0, -21.1, 20.3 || Time: 176644 ms
Enc Cnt: -38 | Angle: -9.3° || MPU1 Acc: -10.38, -17.53, -17.87 | Gyro: 32.9, 92.2, -79.7 || MPU2 Acc: 14.25, -9.89, -20.88 | Gyro: -22.2, -10.9, 12.3 || Time: 176654 ms
Enc Cnt: -40 | Angle: -9.8° || MPU1 Acc: 2.25, -15.55, 0.21 | Gyro: -11.8, -1.0, -64.5 || MPU2 Acc: 4.85, 1.55, 6.68 | Gyro: 23.3, -27.5, -29.6 || Time: 176666 ms
Enc Cnt: -41 | Angle: -10.3° || MPU1 Acc: -0.27, -12.42, 1.93 | Gyro: 1.0, -27.4, -79.9 || MPU2 Acc: 6.91, -2.41, -1.16 | Gyro: 22.8, -8.4, -48.5 || Time: 176675 ms
Enc Cnt: -42 | Angle: -10.5° || MPU1 Acc: 2.93, -10.19, 0.23 | Gyro: 6.5, -28.4, -94.5 || MPU2 Acc: 7.43, -0.44, 2.68 | Gyro: 39.3, -16.4, -53.1 || Time: 176685 ms
Enc Cnt: -45 | Angle: -11.0° || MPU1 Acc: 5.03, -12.97, 2.02 | Gyro: 24.3, -33.8, -124.4 || MPU2 Acc: 8.16, 1.00, 2.46 | Gyro: 43.9, -0.7, -67.2 || Time: 176697 ms
Enc Cnt: -47 | Angle: -11.8° || MPU1 Acc: 1.04, -1.27, -4.50 | Gyro: 33.2, -33.1, -129.4 || MPU2 Acc: 1.51, -2.32, -1.96 | Gyro: 30.3, 10.6, -60.1 || Time: 176707 ms
Enc Cnt: -51 | Angle: -12.5° || MPU1 Acc: 8.04, -8.05, 3.62 | Gyro: 25.5, -30.0, -159.0 || MPU2 Acc: 2.86, 1.39, 2.49 | Gyro: 40.4, -4.5, -60.9 || Time: 176717 ms
Enc Cnt: -55 | Angle: -13.5° || MPU1 Acc: 2.45, -7.91, -11.32 | Gyro: 8.5, -54.4, -167.4 || MPU2 Acc: -2.16, 2.16, -1.24 | Gyro: 35.6, -20.6, -78.2 || Time: 176727 ms
Enc Cnt: -58 | Angle: -14.5° || MPU1 Acc: -10.38, 4.31, 1.65 | Gyro: -16.9, 141.8, -209.3 || MPU2 Acc: -9.47, -9.89, 18.36 | Gyro: 98.2, -27.9, -74.7 || Time: 176737 ms
Enc Cnt: -54 | Angle: -13.5° || MPU1 Acc: 25.37, 18.31, 21.37 | Gyro: 23.7, 17.7, -18.5 || MPU2 Acc: -4.98, 23.03, 3.04 | Gyro: 43.3, 33.7, -74.2 || Time: 176747 ms
Enc Cnt: -50 | Angle: -12.8° || MPU1 Acc: 2.39, 1.68, 4.59 | Gyro: 3.7, -33.0, -4.1 || MPU2 Acc: -3.80, -9.89, -16.04 | Gyro: 29.8, -54.6, -84.6 || Time: 176758 ms
Enc Cnt: -46 | Angle: -11.8° || MPU1 Acc: 3.09, 0.17, 5.36 | Gyro: -2.6, -19.8, -2.8 || MPU2 Acc: -17.31, 5.09, 4.41 | Gyro: 68.6, -20.5, -117.1 || Time: 176767 ms
Enc Cnt: -40 | Angle: -10.3° || MPU1 Acc: -1.59, 0.07, -1.60 | Gyro: 1.2, -30.9, -2.6 || MPU2 Acc: 0.13, 0.91, 1.67 | Gyro: 48.7, -28.6, -142.6 || Time: 176777 ms
Enc Cnt: -34 | Angle: -8.8° || MPU1 Acc: 0.18, -0.06, 0.30 | Gyro: 5.0, -5.1, -0.7 || MPU2 Acc: 6.79, -0.13, 2.72 | Gyro: 28.4, -30.1, -114.1 || Time: 176788 ms
Enc Cnt: -31 | Angle: -7.7° || MPU1 Acc: 0.63, 0.44, 0.24 | Gyro: 3.2, -8.7, -1.8 || MPU2 Acc: 4.83, 0.03, 2.34 | Gyro: 8.8, -2.5, -79.2 || Time: 176798 ms
Enc Cnt: -28 | Angle: -7.0° || MPU1 Acc: 0.25, -0.00, 0.28 | Gyro: 1.1, 3.8, -1.0 || MPU2 Acc: -1.11, 1.07, 1.81 | Gyro: -2.6, 2.5, -69.9 || Time: 176808 ms
Enc Cnt: -25 | Angle: -6.2° || MPU1 Acc: 0.14, -0.02, -0.03 | Gyro: 0.2, 12.5, -0.3 || MPU2 Acc: -1.64, 0.29, -0.08 | Gyro: -7.8, -10.4, -73.0 || Time: 176820 ms
Enc Cnt: -22 | Angle: -5.5° || MPU1 Acc: -0.23, 0.07, -1.07 | Gyro: 0.5, 9.5, -0.3 || MPU2 Acc: -0.29, -0.33, -1.73 | Gyro: -6.2, -9.0, -72.6 || Time: 176830 ms
Enc Cnt: -19 | Angle: -4.7° || MPU1 Acc: 0.20, 0.12, -0.21 | Gyro: 0.6, 7.0, -0.6 || MPU2 Acc: 0.27, -0.46, -0.87 | Gyro: -0.4, -8.5, -67.3 || Time: 176840 ms
Enc Cnt: -17 | Angle: -4.2° || MPU1 Acc: 0.26, 0.21, -0.31 | Gyro: 1.2, 6.9, -0.3 || MPU2 Acc: 1.03, -0.36, -0.70 | Gyro: 0.4, -6.6, -59.1 || Time: 176851 ms
Enc Cnt: -15 | Angle: -3.7° || MPU1 Acc: 0.17, 0.21, -0.45 | Gyro: 0.6, 3.4, -0.1 || MPU2 Acc: 1.37, -0.56, -1.11 | Gyro: 0.9, -2.4, -50.2 || Time: 176860 ms
Enc Cnt: -13 | Angle: -3.2° || MPU1 Acc: 0.35, 0.74, -1.11 | Gyro: -0.9, 1.0, -0.8 || MPU2 Acc: 0.71, -0.65, -0.83 | Gyro: 2.8, -0.1, -42.5 || Time: 176870 ms
Enc Cnt: -11 | Angle: -2.7° || MPU1 Acc: -0.59, -0.17, -1.39 | Gyro: -0.6, -1.5, 0.8 || MPU2 Acc: 0.14, 0.37, -1.20 | Gyro: 1.8, 1.7, -38.0 || Time: 176880 ms
Enc Cnt: -10 | Angle: -2.5° || MPU1 Acc: 2.07, 2.39, 0.35 | Gyro: -3.6, -0.6, -0.1 || MPU2 Acc: -0.58, -1.63, 0.50 | Gyro: 1.3, 1.2, -34.3 || Time: 176890 ms
Enc Cnt: -8 | Angle: -2.2° || MPU1 Acc: 0.14, 0.23, -0.95 | Gyro: -1.6, 0.3, -0.2 || MPU2 Acc: 0.06, -0.22, -0.65 | Gyro: -1.4, 0.3, -33.1 || Time: 176900 ms
Enc Cnt: -7 | Angle: -1.8° || MPU1 Acc: -0.93, -2.85, 4.57 | Gyro: 5.6, 8.7, 0.2 || MPU2 Acc: -0.75, 0.56, 0.39 | Gyro: -0.2, -4.4, -32.2 || Time: 176910 ms
Enc Cnt: -6 | Angle: -1.5° || MPU1 Acc: 0.12, 0.53, -1.60 | Gyro: -2.9, 2.1, -0.2 || MPU2 Acc: -0.28, -0.12, -0.24 | Gyro: -1.1, -5.2, -32.7 || Time: 176922 ms
Enc Cnt: -4 | Angle: -1.3° || MPU1 Acc: 3.97, 3.33, 1.54 | Gyro: -2.6, 8.0, -2.1 || MPU2 Acc: -0.89, -2.84, 4.21 | Gyro: 2.1, -5.0, -31.3 || Time: 176931 ms
Enc Cnt: -3 | Angle: -0.8° || MPU1 Acc: 0.92, -0.19, 2.64 | Gyro: 3.0, 6.1, -0.2 || MPU2 Acc: -0.22, -0.34, -0.16 | Gyro: -2.7, -2.8, -32.0 || Time: 176941 ms
Enc Cnt: -2 | Angle: -0.5° || MPU1 Acc: -1.85, 2.15, -8.43 | Gyro: -2.0, -3.2, 1.3 || MPU2 Acc: 0.29, -0.56, -1.94 | Gyro: -6.0, 2.2, -30.9 || Time: 176951 ms
Enc Cnt: -1 | Angle: -0.3° || MPU1 Acc: -1.56, -2.35, -0.16 | Gyro: 2.9, 3.5, -0.1 || MPU2 Acc: 0.21, 1.34, -0.67 | Gyro: -6.0, 1.5, -28.8 || Time: 176961 ms
Enc Cnt: 0 | Angle: 0.0° || MPU1 Acc: -0.35, 0.26, -1.71 | Gyro: -2.7, -1.5, -1.1 || MPU2 Acc: 0.55, 0.01, -0.44 | Gyro: -5.5, 0.9, -28.7 || Time: 176971 ms
Enc Cnt: 1 | Angle: 0.3° || MPU1 Acc: 1.15, 1.03, 0.50 | Gyro: -2.0, 1.4, -1.5 || MPU2 Acc: 0.28, -1.04, 1.34 | Gyro: -2.6, 3.7, -25.0 || Time: 176983 ms
Enc Cnt: 2 | Angle: 0.5° || MPU1 Acc: -0.44, -0.87, 0.62 | Gyro: 4.3, 1.4, -0.8 || MPU2 Acc: -0.07, -0.06, -3.08 | Gyro: -3.1, 1.5, -24.1 || Time: 176992 ms
Enc Cnt: 3 | Angle: 0.8° || MPU1 Acc: 0.34, -0.27, 0.76 | Gyro: 0.4, -4.6, -0.0 || MPU2 Acc: 1.58, 0.43, -0.69 | Gyro: -0.5, 6.1, -23.3 || Time: 177002 ms
Enc Cnt: 4 | Angle: 1.0° || MPU1 Acc: 0.91, -1.09, 1.53 | Gyro: 3.2, -0.1, -2.2 || MPU2 Acc: 0.02, 0.90, -1.22 | Gyro: 1.8, 5.2, -20.1 || Time: 177013 ms
Enc Cnt: 5 | Angle: 1.3° || MPU1 Acc: -0.66, 0.98, -4.51 | Gyro: -2.4, -8.8, -1.2 || MPU2 Acc: 0.49, -0.42, -2.34 | Gyro: 1.3, 3.6, -20.6 || Time: 177022 ms
Enc Cnt: 5 | Angle: 1.3° || MPU1 Acc: 0.16, 0.24, -0.60 | Gyro: -0.9, -6.8, -1.0 || MPU2 Acc: 0.68, -0.45, -1.74 | Gyro: 2.2, 5.4, -19.9 || Time: 177032 ms
Enc Cnt: 6 | Angle: 1.5° || MPU1 Acc: -0.55, 0.52, -2.66 | Gyro: -1.5, -7.0, -1.0 || MPU2 Acc: 0.36, -0.20, -2.27 | Gyro: 3.7, 1.6, -21.4 || Time: 177042 ms
Enc Cnt: 7 | Angle: 1.8° || MPU1 Acc: -0.64, 0.47, -4.87 | Gyro: -1.4, -8.5, -0.7 || MPU2 Acc: -0.23, 0.24, -2.99 | Gyro: 3.8, -3.0, -23.9 || Time: 177053 ms
Enc Cnt: 8 | Angle: 2.0° || MPU1 Acc: -1.38, -0.62, -3.97 | Gyro: -5.4, -10.1, 1.3 || MPU2 Acc: 0.12, -0.02, -0.94 | Gyro: 4.5, 0.7, -25.2 || Time: 177062 ms
Enc Cnt: 9 | Angle: 2.2° || MPU1 Acc: 0.48, -0.11, 1.27 | Gyro: 3.6, -3.4, -3.7 || MPU2 Acc: 0.54, -0.67, -0.42 | Gyro: 4.3, 1.7, -23.3 || Time: 177072 ms
Enc Cnt: 10 | Angle: 2.5° || MPU1 Acc: 0.83, 1.21, -0.37 | Gyro: -4.5, -13.6, 4.2 || MPU2 Acc: 1.01, 1.85, -3.18 | Gyro: 2.1, 2.9, -21.5 || Time: 177084 ms
Enc Cnt: 11 | Angle: 2.7° || MPU1 Acc: -0.09, 0.70, -1.89 | Gyro: 0.3, -5.2, -4.4 || MPU2 Acc: 0.59, -0.90, 1.25 | Gyro: 3.6, 2.8, -20.9 || Time: 177094 ms
Enc Cnt: 11 | Angle: 2.7° || MPU1 Acc: 0.15, -0.13, 0.06 | Gyro: 1.0, -0.9, -2.4 || MPU2 Acc: 0.51, 0.53, -0.52 | Gyro: 2.8, 0.8, -19.7 || Time: 177104 ms
Enc Cnt: 12 | Angle: 3.0° || MPU1 Acc: 0.04, -0.02, -0.37 | Gyro: 1.3, -1.9, -3.6 || MPU2 Acc: 0.91, -0.31, -0.97 | Gyro: 2.2, 2.2, -18.9 || Time: 177115 ms
Enc Cnt: 13 | Angle: 3.2° || MPU1 Acc: -0.34, -0.57, -0.32 | Gyro: 3.6, -1.8, -1.2 || MPU2 Acc: 1.22, -0.36, -3.95 | Gyro: -1.1, 1.4, -18.3 || Time: 177125 ms
Enc Cnt: 13 | Angle: 3.2° || MPU1 Acc: 0.08, 0.13, -0.77 | Gyro: 1.1, -4.6, -4.7 || MPU2 Acc: 0.37, 0.23, 0.53 | Gyro: 2.1, 2.9, -18.3 || Time: 177135 ms
Enc Cnt: 14 | Angle: 3.5° || MPU1 Acc: 0.04, 0.01, -0.66 | Gyro: 1.8, -1.8, -3.8 || MPU2 Acc: 0.76, -0.02, -0.64 | Gyro: 2.5, 2.9, -18.0 || Time: 177145 ms
Enc Cnt: 14 | Angle: 3.5° || MPU1 Acc: 0.04, -0.08, -0.18 | Gyro: 1.6, -2.3, -3.9 || MPU2 Acc: 1.03, 0.16, -0.64 | Gyro: 3.5, 2.0, -17.1 || Time: 177155 ms
Enc Cnt: 15 | Angle: 3.7° || MPU1 Acc: -0.04, -0.01, -0.62 | Gyro: 1.3, -3.3, -3.7 || MPU2 Acc: 0.82, 0.12, -0.88 | Gyro: 3.5, 1.4, -17.5 || Time: 177165 ms
Enc Cnt: 16 | Angle: 4.0° || MPU1 Acc: 0.09, -0.13, -0.32 | Gyro: 1.6, -3.2, -4.0 || MPU2 Acc: 0.83, 0.13, -0.68 | Gyro: 4.6, 1.6, -17.3 || Time: 177175 ms
Enc Cnt: 16 | Angle: 4.0° || MPU1 Acc: -0.01, -0.14, -0.44 | Gyro: 2.0, -3.6, -3.5 || MPU2 Acc: 0.76, 0.29, -0.69 | Gyro: 4.7, 1.8, -17.2 || Time: 177185 ms
Enc Cnt: 17 | Angle: 4.2° || MPU1 Acc: 0.07, 0.09, -0.79 | Gyro: 1.8, -3.6, -4.9 || MPU2 Acc: 0.88, -0.08, -0.59 | Gyro: 4.9, 1.1, -17.6 || Time: 177195 ms
Enc Cnt: 17 | Angle: 4.2° || MPU1 Acc: -0.02, -0.10, -0.57 | Gyro: 1.7, -4.8, -5.0 || MPU2 Acc: 0.86, 0.32, -0.58 | Gyro: 5.7, 1.8, -17.7 || Time: 177205 ms
Enc Cnt: 18 | Angle: 4.5° || MPU1 Acc: 0.13, -0.02, -0.20 | Gyro: 1.6, -4.3, -5.5 || MPU2 Acc: 0.93, 0.04, -0.53 | Gyro: 5.7, 2.0, -17.7 || Time: 177217 ms
Enc Cnt: 18 | Angle: 4.5° || MPU1 Acc: 0.01, 0.17, -0.37 | Gyro: 1.9, -2.9, -7.4 || MPU2 Acc: 0.94, -0.23, -0.26 | Gyro: 4.5, 2.4, -18.3 || Time: 177226 ms
Enc Cnt: 19 | Angle: 4.7° || MPU1 Acc: 0.11, 0.12, -0.37 | Gyro: 2.8, -2.6, -10.8 || MPU2 Acc: 0.81, -0.37, -0.59 | Gyro: 4.5, 1.8, -18.9 || Time: 177236 ms
Enc Cnt: 19 | Angle: 4.7° || MPU1 Acc: 0.08, 0.08, -0.16 | Gyro: 3.9, -2.3, -13.7 || MPU2 Acc: 0.68, -0.26, -0.33 | Gyro: 4.5, 2.7, -20.1 || Time: 177247 ms
Enc Cnt: 19 | Angle: 4.7° || MPU1 Acc: 0.05, 0.15, -0.37 | Gyro: 4.6, -2.3, -17.2 || MPU2 Acc: 0.52, -0.57, -0.35 | Gyro: 3.2, 2.6, -22.3 || Time: 177256 ms
Enc Cnt: 19 | Angle: 4.7° || MPU1 Acc: 0.06, 0.06, -0.51 | Gyro: 5.2, -2.2, -22.5 || MPU2 Acc: 0.75, -0.45, -0.37 | Gyro: 2.9, 2.6, -24.6 || Time: 177266 ms
Enc Cnt: 19 | Angle: 4.7° || MPU1 Acc: 0.17, 0.09, -0.07 | Gyro: 5.7, -0.3, -26.2 || MPU2 Acc: 0.50, -0.34, -0.31 | Gyro: 2.4, 2.9, -27.9 || Time: 177278 ms
Enc Cnt: 19 | Angle: 4.7° || MPU1 Acc: -0.02, -0.01, -0.57 | Gyro: 6.3, -0.8, -30.7 || MPU2 Acc: 0.78, -0.58, -0.60 | Gyro: 3.1, 3.8, -30.6 || Time: 177288 ms
Enc Cnt: 19 | Angle: 4.7° || MPU1 Acc: 0.25, 0.24, -0.33 | Gyro: 7.4, -0.4, -37.3 || MPU2 Acc: 0.38, -0.83, -0.64 | Gyro: 3.0, 2.3, -33.9 || Time: 177298 ms
Enc Cnt: 19 | Angle: 4.7° || MPU1 Acc: 0.06, -0.48, 0.28 | Gyro: 7.3, -0.2, -41.3 || MPU2 Acc: 0.28, 0.22, -0.68 | Gyro: 4.0, 1.3, -39.4 || Time: 177309 ms
Enc Cnt: 19 | Angle: 4.7° || MPU1 Acc: -0.33, -0.43, -0.05 | Gyro: 7.6, 2.6, -44.9 || MPU2 Acc: 0.52, -0.58, 0.11 | Gyro: 5.6, -2.1, -43.6 || Time: 177319 ms
Enc Cnt: 19 | Angle: 4.7° || MPU1 Acc: -1.52, -0.60, -0.54 | Gyro: 7.5, 4.2, -50.9 || MPU2 Acc: 0.72, -1.17, -0.63 | Gyro: 7.8, -3.7, -47.8 || Time: 177329 ms
Enc Cnt: 18 | Angle: 4.5° || MPU1 Acc: -1.71, -1.63, 0.77 | Gyro: 10.5, 4.1, -58.2 || MPU2 Acc: 1.01, -1.76, -0.26 | Gyro: 8.4, -2.5, -52.5 || Time: 177339 ms
Enc Cnt: 18 | Angle: 4.5° || MPU1 Acc: -0.64, -0.08, -0.96 | Gyro: 11.4, 2.4, -68.6 || MPU2 Acc: 1.41, -1.56, -0.06 | Gyro: 9.8, -3.3, -57.4 || Time: 177350 ms
Enc Cnt: 17 | Angle: 4.2° || MPU1 Acc: -0.09, -0.29, -0.38 | Gyro: 13.0, 0.9, -77.6 || MPU2 Acc: 1.13, -1.35, -0.28 | Gyro: 11.6, -2.5, -60.6 || Time: 177360 ms
Enc Cnt: 16 | Angle: 4.0° || MPU1 Acc: -1.01, -0.78, -0.08 | Gyro: 13.6, 3.3, -88.3 || MPU2 Acc: 1.64, -1.74, -0.30 | Gyro: 12.8, -2.0, -63.9 || Time: 177370 ms
Enc Cnt: 15 | Angle: 3.7° || MPU1 Acc: -0.77, -0.40, -0.39 | Gyro: 15.4, 5.4, -105.0 || MPU2 Acc: 0.68, -2.76, 0.24 | Gyro: 10.5, -2.7, -69.2 || Time: 177382 ms
Enc Cnt: 13 | Angle: 3.2° || MPU1 Acc: -4.34, -2.20, -2.36 | Gyro: 15.7, 7.8, -115.6 || MPU2 Acc: 1.51, -2.28, 0.20 | Gyro: 8.3, -5.4, -73.9 || Time: 177392 ms
Enc Cnt: 11 | Angle: 2.7° || MPU1 Acc: -0.69, -0.73, -0.43 | Gyro: 18.4, 9.6, -130.1 || MPU2 Acc: 0.28, -2.98, -0.02 | Gyro: 8.6, -5.7, -79.8 || Time: 177402 ms
Enc Cnt: 9 | Angle: 2.2° || MPU1 Acc: -0.79, -0.71, -0.72 | Gyro: 19.4, 9.9, -144.5 || MPU2 Acc: 1.00, -3.48, 0.17 | Gyro: 6.4, -1.6, -86.0 || Time: 177413 ms
Enc Cnt: 6 | Angle: 1.5° || MPU1 Acc: -1.54, -1.28, -0.77 | Gyro: 22.4, 13.6, -160.1 || MPU2 Acc: 1.14, -3.34, 0.68 | Gyro: 5.0, -2.0, -93.4 || Time: 177422 ms
Enc Cnt: 3 | Angle: 1.0° || MPU1 Acc: -1.24, -1.33, -0.41 | Gyro: 21.6, 19.4, -174.2 || MPU2 Acc: 0.39, -3.88, 0.94 | Gyro: 3.6, -6.3, -102.1 || Time: 177432 ms
Enc Cnt: 0 | Angle: 0.0° || MPU1 Acc: -3.13, -2.20, -0.49 | Gyro: 23.1, 22.8, -193.4 || MPU2 Acc: -0.15, -4.81, 0.38 | Gyro: 3.1, -12.7, -116.1 || Time: 177444 ms
Enc Cnt: -4 | Angle: -0.8° || MPU1 Acc: -4.35, -3.16, -1.09 | Gyro: 26.2, 25.9, -210.4 || MPU2 Acc: -0.44, -5.20, 0.14 | Gyro: 2.2, -15.3, -131.2 || Time: 177453 ms
Enc Cnt: -7 | Angle: -1.8° || MPU1 Acc: -6.47, -4.37, -1.61 | Gyro: 30.3, 28.4, -227.1 || MPU2 Acc: -0.52, -6.72, 0.33 | Gyro: 2.4, -14.8, -150.0 || Time: 177463 ms
Enc Cnt: -11 | Angle: -2.7° || MPU1 Acc: -6.71, -4.32, -2.91 | Gyro: 33.1, 24.0, -256.4 || MPU2 Acc: -1.10, -9.89, -1.81 | Gyro: 10.0, -14.7, -175.9 || Time: 177475 ms
Enc Cnt: -13 | Angle: -3.2° || MPU1 Acc: -10.38, -8.09, -3.37 | Gyro: 34.7, 30.3, -259.1 || MPU2 Acc: 0.82, -9.89, -1.22 | Gyro: 23.8, -21.9, -208.6 || Time: 177485 ms
Enc Cnt: -15 | Angle: -3.7° || MPU1 Acc: -10.38, -8.45, -1.40 | Gyro: 34.9, 2.7, -275.2 || MPU2 Acc: 1.85, -9.89, -1.31 | Gyro: 48.4, -25.9, -230.5 || Time: 177495 ms
Enc Cnt: -18 | Angle: -4.5° || MPU1 Acc: -9.95, -4.68, -3.14 | Gyro: 28.2, -24.2, -308.8 || MPU2 Acc: 0.04, -9.89, -2.49 | Gyro: 75.7, -36.1, -247.6 || Time: 177507 ms
Enc Cnt: -20 | Angle: -5.0° || MPU1 Acc: -5.53, -1.55, -1.20 | Gyro: 32.4, -30.9, -344.5 || MPU2 Acc: -1.32, -6.79, -2.57 | Gyro: 78.0, -27.9, -272.3 || Time: 177517 ms
Enc Cnt: -23 | Angle: -5.5° || MPU1 Acc: -9.58, 5.56, -3.09 | Gyro: 41.8, -12.0, -336.7 || MPU2 Acc: -6.86, -3.94, -2.61 | Gyro: 69.2, -30.0, -273.9 || Time: 177527 ms
Enc Cnt: -25 | Angle: -6.2° || MPU1 Acc: -7.64, -4.59, -4.04 | Gyro: 44.2, 8.7, -319.6 || MPU2 Acc: 2.03, -2.69, -2.54 | Gyro: 53.2, -30.7, -279.0 || Time: 177540 ms
Enc Cnt: -27 | Angle: -6.7° || MPU1 Acc: 0.57, 3.62, -3.89 | Gyro: 54.7, 20.4, -328.3 || MPU2 Acc: -0.07, -3.76, -2.63 | Gyro: 37.0, -20.8, -261.9 || Time: 177549 ms
Enc Cnt: -32 | Angle: -7.7° || MPU1 Acc: 1.96, 2.78, -2.60 | Gyro: 70.2, 42.3, -351.7 || MPU2 Acc: 0.68, -0.70, -1.89 | Gyro: 19.8, -14.6, -230.9 || Time: 177559 ms
Enc Cnt: -38 | Angle: -9.3° || MPU1 Acc: 0.66, 3.83, -3.64 | Gyro: 99.2, 55.4, -354.2 || MPU2 Acc: -2.81, -1.48, -3.38 | Gyro: -8.8, 9.4, -206.6 || Time: 177569 ms
Enc Cnt: -43 | Angle: -10.5° || MPU1 Acc: -10.38, 1.18, -1.42 | Gyro: 119.0, 60.2, -234.7 || MPU2 Acc: -2.78, 12.92, -2.79 | Gyro: -17.5, 56.5, -180.1 || Time: 177579 ms
Enc Cnt: -43 | Angle: -10.8° || MPU1 Acc: -10.38, 6.01, -3.14 | Gyro: 116.1, 47.0, -89.1 || MPU2 Acc: 0.77, 8.10, -1.37 | Gyro: -23.6, 82.5, -142.2 || Time: 177589 ms
Enc Cnt: -42 | Angle: -10.5° || MPU1 Acc: -9.25, 13.71, -1.18 | Gyro: 99.7, 23.6, 10.4 || MPU2 Acc: -0.96, 3.61, -4.46 | Gyro: -21.7, 96.8, -48.6 || Time: 177600 ms
Enc Cnt: -40 | Angle: -10.0° || MPU1 Acc: -6.54, 8.86, 1.36 | Gyro: 84.5, 7.7, 79.5 || MPU2 Acc: -3.98, 2.43, -1.51 | Gyro: -8.2, 95.5, 12.4 || Time: 177609 ms
Enc Cnt: -38 | Angle: -9.5° || MPU1 Acc: -1.07, 5.76, 1.10 | Gyro: 80.9, -10.4, 106.2 || MPU2 Acc: -4.83, -1.86, -1.18 | Gyro: 5.3, 98.8, 40.0 || Time: 177619 ms
Enc Cnt: -36 | Angle: -9.3° || MPU1 Acc: 0.20, 5.19, -0.66 | Gyro: 72.7, -30.5, 95.5 || MPU2 Acc: -7.34, -0.43, -2.03 | Gyro: 17.6, 90.1, 45.4 || Time: 177630 ms
Enc Cnt: -35 | Angle: -8.8° || MPU1 Acc: 0.69, 4.41, -0.35 | Gyro: 64.7, -34.3, 101.2 || MPU2 Acc: -4.90, 2.17, -0.81 | Gyro: 22.7, 83.4, 51.1 || Time: 177640 ms
Enc Cnt: -34 | Angle: -8.5° || MPU1 Acc: 2.51, 5.58, -0.98 | Gyro: 54.1, -36.5, 112.9 || MPU2 Acc: -3.58, 3.72, -0.57 | Gyro: 22.3, 79.8, 69.9 || Time: 177650 ms
