=== New Logging Session ===
Enc Cnt: 1 | Angle: 0.3° || MPU1 Acc: 0.05, 0.03, 0.00 | Gyro: -0.3, -0.1, -0.1 || MPU2 Acc: 0.02, -0.05, 0.03 | Gyro: 0.6, 0.1, 0.1 || Time: 12052 ms
Enc Cnt: -15 | Angle: -3.5° || MPU1 Acc: -6.43, 5.42, -1.60 | Gyro: 80.3, 36.2, -344.7 || MPU2 Acc: -1.53, -9.72, -4.10 | Gyro: 82.5, 31.6, -241.8 || Time: 163217 ms
Enc Cnt: -21 | Angle: -5.2° || MPU1 Acc: -0.02, 10.58, 2.09 | Gyro: 110.4, 20.9, -379.2 || MPU2 Acc: -4.01, -7.09, -6.26 | Gyro: 64.4, 25.2, -205.2 || Time: 163228 ms
Enc Cnt: -29 | Angle: -7.2° || MPU1 Acc: -10.52, 8.59, -10.07 | Gyro: 112.3, -48.9, -361.5 || MPU2 Acc: -7.86, 9.97, -13.65 | Gyro: 36.2, 41.9, -171.7 || Time: 163237 ms
Enc Cnt: -31 | Angle: -7.7° || MPU1 Acc: -10.52, 8.25, 1.81 | Gyro: 68.5, -61.0, -113.2 || MPU2 Acc: -5.78, 21.20, 1.32 | Gyro: 59.5, 22.5, -119.5 || Time: 163247 ms
Enc Cnt: -27 | Angle: -7.0° || MPU1 Acc: -8.51, 10.83, -5.98 | Gyro: 9.3, -58.5, 58.1 || MPU2 Acc: -2.91, 5.78, -2.54 | Gyro: 66.1, -6.4, -60.0 || Time: 163258 ms
Enc Cnt: -22 | Angle: -5.7° || MPU1 Acc: -3.67, 11.76, -5.09 | Gyro: -26.3, -51.5, 110.9 || MPU2 Acc: -4.85, 6.48, -2.58 | Gyro: 58.4, -23.3, -3.8 || Time: 163267 ms
Enc Cnt: -17 | Angle: -4.2° || MPU1 Acc: 0.19, 7.52, -2.74 | Gyro: -37.5, -48.1, 159.3 || MPU2 Acc: -2.77, 3.74, -2.09 | Gyro: 46.0, -14.3, 32.2 || Time: 163277 ms
Enc Cnt: -12 | Angle: -3.0° || MPU1 Acc: 5.57, 9.30, -2.92 | Gyro: -37.5, -48.5, 131.8 || MPU2 Acc: -4.25, 3.74, 0.23 | Gyro: 30.9, -8.1, 64.8 || Time: 163288 ms
Enc Cnt: -9 | Angle: -2.5° || MPU1 Acc: 4.65, 4.93, -1.30 | Gyro: -44.0, -36.2, 143.8 || MPU2 Acc: -5.11, 9.38, -0.33 | Gyro: 20.5, -17.8, 81.7 || Time: 163298 ms
Enc Cnt: -6 | Angle: -1.5° || MPU1 Acc: 5.64, 6.30, -0.30 | Gyro: -47.9, -33.1, 169.5 || MPU2 Acc: -4.46, 7.78, -2.07 | Gyro: 10.5, -13.2, 96.0 || Time: 163308 ms
Enc Cnt: -3 | Angle: -0.8° || MPU1 Acc: 5.59, 6.12, 0.01 | Gyro: -48.0, -29.5, 187.5 || MPU2 Acc: -3.60, 8.03, -1.68 | Gyro: 1.7, -12.7, 118.3 || Time: 163318 ms
Enc Cnt: 1 | Angle: 0.0° || MPU1 Acc: 3.41, 3.71, 0.08 | Gyro: -49.9, -22.6, 217.8 || MPU2 Acc: -2.20, 7.57, -0.60 | Gyro: -3.3, -8.2, 140.8 || Time: 163329 ms
Enc Cnt: 4 | Angle: 1.0° || MPU1 Acc: 4.87, 4.53, -0.12 | Gyro: -51.0, -17.3, 232.1 || MPU2 Acc: -2.31, 5.59, -1.31 | Gyro: -11.6, -6.0, 159.6 || Time: 163338 ms
Enc Cnt: 7 | Angle: 1.8° || MPU1 Acc: 3.58, 3.57, -0.28 | Gyro: -53.5, -11.6, 246.7 || MPU2 Acc: -2.32, 6.13, -0.97 | Gyro: -16.5, -6.0, 179.9 || Time: 163348 ms
Enc Cnt: 10 | Angle: 2.5° || MPU1 Acc: 3.34, 3.26, -0.74 | Gyro: -57.1, -5.8, 264.0 || MPU2 Acc: -2.22, 5.05, -0.99 | Gyro: -22.2, -8.4, 200.1 || Time: 163359 ms
Enc Cnt: 13 | Angle: 3.2° || MPU1 Acc: 2.55, 2.49, -1.12 | Gyro: -60.8, -1.4, 272.7 || MPU2 Acc: -1.87, 4.30, -0.99 | Gyro: -27.9, -10.7, 216.0 || Time: 163369 ms
Enc Cnt: 15 | Angle: 3.7° || MPU1 Acc: 2.38, 1.61, -1.35 | Gyro: -65.9, 1.8, 280.5 || MPU2 Acc: -1.54, 3.74, -0.48 | Gyro: -33.6, -13.9, 227.9 || Time: 163379 ms
Enc Cnt: 18 | Angle: 4.5° || MPU1 Acc: 2.27, 0.74, -1.30 | Gyro: -72.2, 9.4, 279.4 || MPU2 Acc: -0.82, 3.05, -0.37 | Gyro: -40.6, -21.0, 240.0 || Time: 163391 ms
Enc Cnt: 20 | Angle: 4.7° || MPU1 Acc: 1.61, 0.01, -1.01 | Gyro: -74.9, 15.1, 277.1 || MPU2 Acc: -0.66, 2.64, -0.45 | Gyro: -45.1, -26.4, 248.1 || Time: 163401 ms
Enc Cnt: 21 | Angle: 5.2° || MPU1 Acc: 0.53, -0.45, -0.80 | Gyro: -74.3, 19.8, 277.1 || MPU2 Acc: 0.69, 1.90, -0.42 | Gyro: -51.0, -27.0, 254.8 || Time: 163411 ms
Enc Cnt: 22 | Angle: 5.5° || MPU1 Acc: -1.36, -1.27, -0.32 | Gyro: -70.4, 22.1, 279.4 || MPU2 Acc: 2.11, 0.96, -0.01 | Gyro: -55.7, -23.5, 262.0 || Time: 163421 ms
Enc Cnt: 23 | Angle: 5.7° || MPU1 Acc: -2.51, -1.87, -0.08 | Gyro: -64.6, 23.4, 283.2 || MPU2 Acc: 2.84, 0.12, 0.20 | Gyro: -58.3, -16.5, 269.5 || Time: 163431 ms
Enc Cnt: 23 | Angle: 5.7° || MPU1 Acc: -3.36, -2.69, -0.03 | Gyro: -57.3, 24.0, 286.7 || MPU2 Acc: 3.55, -0.59, 0.28 | Gyro: -62.1, -8.2, 277.1 || Time: 163441 ms
Enc Cnt: 24 | Angle: 6.0° || MPU1 Acc: -3.61, -3.25, 0.12 | Gyro: -46.9, 25.2, 284.9 || MPU2 Acc: 3.96, -1.46, 0.39 | Gyro: -66.5, 3.3, 279.9 || Time: 163452 ms
Enc Cnt: 24 | Angle: 6.0° || MPU1 Acc: -3.76, -3.46, -0.33 | Gyro: -36.8, 27.6, 276.2 || MPU2 Acc: 3.98, -2.30, 0.57 | Gyro: -70.4, 12.4, 279.4 || Time: 163462 ms
Enc Cnt: 23 | Angle: 5.7° || MPU1 Acc: -3.81, -3.12, -0.81 | Gyro: -29.6, 30.6, 264.8 || MPU2 Acc: 3.99, -2.81, 0.52 | Gyro: -75.4, 19.6, 279.8 || Time: 163472 ms
Enc Cnt: 21 | Angle: 5.5° || MPU1 Acc: -4.14, -2.56, -1.54 | Gyro: -25.1, 37.3, 249.0 || MPU2 Acc: 3.74, -3.55, 0.65 | Gyro: -82.0, 21.6, 280.2 || Time: 163484 ms
Enc Cnt: 20 | Angle: 5.0° || MPU1 Acc: -4.08, -2.51, -1.78 | Gyro: -24.3, 43.1, 231.9 || MPU2 Acc: 3.69, -4.47, 0.66 | Gyro: -87.1, 21.5, 279.3 || Time: 163493 ms
Enc Cnt: 17 | Angle: 4.2° || MPU1 Acc: -4.05, -2.45, -1.97 | Gyro: -24.9, 49.5, 207.9 || MPU2 Acc: 3.60, -5.21, 0.82 | Gyro: -91.3, 19.4, 279.0 || Time: 163503 ms
Enc Cnt: 12 | Angle: 3.0° || MPU1 Acc: -4.50, -2.82, -2.53 | Gyro: -24.6, 57.9, 170.4 || MPU2 Acc: 3.57, -5.83, 0.92 | Gyro: -98.9, 14.6, 273.9 || Time: 163515 ms
Enc Cnt: 7 | Angle: 1.8° || MPU1 Acc: -5.18, -3.32, -3.25 | Gyro: -27.9, 66.0, 144.7 || MPU2 Acc: 3.74, -5.93, 0.81 | Gyro: -105.3, 6.8, 271.0 || Time: 163525 ms
Enc Cnt: 1 | Angle: 0.5° || MPU1 Acc: -6.80, -4.25, -3.56 | Gyro: -37.3, 73.5, 123.6 || MPU2 Acc: 6.71, -5.95, 1.66 | Gyro: -109.8, -2.9, 269.0 || Time: 163535 ms
Enc Cnt: -5 | Angle: -1.3° || MPU1 Acc: -10.52, -7.42, -2.43 | Gyro: -49.0, 77.2, 122.7 || MPU2 Acc: 6.80, -6.27, 2.55 | Gyro: -105.1, -19.2, 263.0 || Time: 163546 ms
Enc Cnt: -10 | Angle: -2.5° || MPU1 Acc: -10.52, -9.08, 0.75 | Gyro: -54.7, 74.8, 144.7 || MPU2 Acc: 8.02, -7.95, 0.77 | Gyro: -97.0, -26.1, 261.1 || Time: 163555 ms
Enc Cnt: -14 | Angle: -3.2° || MPU1 Acc: -10.52, -11.67, -0.78 | Gyro: -69.7, 52.5, 172.9 || MPU2 Acc: 8.99, -8.79, 2.31 | Gyro: -85.1, -28.1, 252.8 || Time: 163565 ms
Enc Cnt: -16 | Angle: -4.0° || MPU1 Acc: -10.52, -13.57, -0.81 | Gyro: -72.1, 37.6, 200.5 || MPU2 Acc: 9.65, -8.34, 1.32 | Gyro: -74.3, -32.1, 241.9 || Time: 163576 ms
Enc Cnt: -17 | Angle: -4.2° || MPU1 Acc: -9.70, -14.39, -1.14 | Gyro: -71.3, 30.5, 208.4 || MPU2 Acc: 9.88, -6.92, 1.71 | Gyro: -68.3, -29.6, 230.1 || Time: 163586 ms
Enc Cnt: -18 | Angle: -4.5° || MPU1 Acc: -10.52, -15.97, -6.50 | Gyro: -69.9, 4.1, 182.3 || MPU2 Acc: 14.37, -4.63, -9.92 | Gyro: -73.7, -25.8, 213.4 || Time: 163596 ms
Enc Cnt: -18 | Angle: -4.5° || MPU1 Acc: 1.53, -16.16, 2.19 | Gyro: -59.9, 30.9, 182.6 || MPU2 Acc: 11.02, 1.33, 2.88 | Gyro: -65.9, -18.8, 190.0 || Time: 163607 ms
Enc Cnt: -19 | Angle: -4.7° || MPU1 Acc: 1.34, -18.63, 0.87 | Gyro: -44.5, 43.5, 169.1 || MPU2 Acc: 14.12, 0.96, 2.01 | Gyro: -73.3, -11.7, 174.2 || Time: 163617 ms
Enc Cnt: -19 | Angle: -4.7° || MPU1 Acc: 1.31, -19.02, 2.83 | Gyro: -24.6, 52.7, 148.0 || MPU2 Acc: 16.44, -1.22, 3.04 | Gyro: -71.4, 10.9, 146.9 || Time: 163627 ms
Enc Cnt: -19 | Angle: -4.7° || MPU1 Acc: 2.83, -19.02, 6.07 | Gyro: -0.4, 48.7, 109.6 || MPU2 Acc: 14.99, -2.09, 4.36 | Gyro: -61.9, 26.2, 105.3 || Time: 163638 ms
Enc Cnt: -20 | Angle: -5.0° || MPU1 Acc: 3.08, -19.02, 6.99 | Gyro: 16.5, 37.3, 63.4 || MPU2 Acc: 14.05, -3.26, 4.97 | Gyro: -44.6, 34.2, 65.0 || Time: 163648 ms
Enc Cnt: -20 | Angle: -5.0° || MPU1 Acc: 2.03, -19.02, 6.94 | Gyro: 27.9, 17.1, 12.6 || MPU2 Acc: 12.81, -4.22, 5.21 | Gyro: -20.3, 34.6, 18.1 || Time: 163658 ms
Enc Cnt: -21 | Angle: -5.2° || MPU1 Acc: 3.29, -19.02, 6.16 | Gyro: 37.1, -8.9, -42.3 || MPU2 Acc: 11.06, -3.86, 4.45 | Gyro: 5.1, 31.0, -25.9 || Time: 163668 ms
Enc Cnt: -24 | Angle: -6.0° || MPU1 Acc: 3.25, -17.09, 2.54 | Gyro: 48.3, -43.8, -139.0 || MPU2 Acc: 8.82, -1.75, 2.57 | Gyro: 39.0, 6.1, -101.6 || Time: 163689 ms
Enc Cnt: -26 | Angle: -6.5° || MPU1 Acc: 5.74, -12.03, 0.96 | Gyro: 52.3, -38.6, -178.9 || MPU2 Acc: 7.90, -0.19, 1.45 | Gyro: 46.2, 10.3, -123.1 || Time: 163698 ms
Enc Cnt: -30 | Angle: -7.5° || MPU1 Acc: 19.13, 7.30, 1.54 | Gyro: 48.5, -26.9, -235.8 || MPU2 Acc: -3.58, 8.09, 1.66 | Gyro: 52.0, 6.7, -109.2 || Time: 163708 ms
Enc Cnt: -38 | Angle: -9.3° || MPU1 Acc: 5.25, -1.41, -4.73 | Gyro: 32.2, -10.1, -283.4 || MPU2 Acc: -5.09, 3.29, -0.28 | Gyro: 28.8, -14.1, -110.4 || Time: 163719 ms
Enc Cnt: -44 | Angle: -10.8° || MPU1 Acc: -6.38, 0.55, -2.20 | Gyro: 17.4, 0.0, -266.1 || MPU2 Acc: -8.30, -0.62, 0.72 | Gyro: 10.3, -24.0, -131.2 || Time: 163729 ms
Enc Cnt: -47 | Angle: -11.8° || MPU1 Acc: -10.52, -19.02, -0.09 | Gyro: 68.0, -143.5, -196.3 || MPU2 Acc: -18.12, 21.70, 7.49 | Gyro: -20.6, -11.0, -170.5 || Time: 163739 ms
Enc Cnt: -46 | Angle: -11.5° || MPU1 Acc: -8.17, -0.89, -1.55 | Gyro: 30.6, -70.2, -116.1 || MPU2 Acc: 0.20, 1.47, -7.18 | Gyro: 46.6, -3.8, -192.8 || Time: 163751 ms
Enc Cnt: -42 | Angle: -10.5° || MPU1 Acc: -5.70, -2.60, -5.18 | Gyro: 29.0, -23.5, -106.3 || MPU2 Acc: -1.71, -5.71, -0.42 | Gyro: 55.2, -38.7, -208.3 || Time: 163760 ms
Enc Cnt: -34 | Angle: -8.8° || MPU1 Acc: 0.04, -1.79, -4.51 | Gyro: 3.4, -6.0, -3.4 || MPU2 Acc: 4.47, 2.03, -3.34 | Gyro: 54.1, -53.7, -197.7 || Time: 163770 ms
Enc Cnt: -25 | Angle: -6.5° || MPU1 Acc: 0.62, -0.14, 1.91 | Gyro: -27.8, -8.9, -3.7 || MPU2 Acc: 4.28, 0.49, -0.16 | Gyro: 46.9, -25.0, -173.3 || Time: 163781 ms
Enc Cnt: -19 | Angle: -4.7° || MPU1 Acc: 0.01, -0.56, 1.71 | Gyro: 2.8, 1.0, 0.7 || MPU2 Acc: 3.14, 0.94, -0.31 | Gyro: 38.8, -14.3, -154.7 || Time: 163791 ms
Enc Cnt: -13 | Angle: -3.2° || MPU1 Acc: -0.07, -0.18, 0.28 | Gyro: 10.6, 2.9, 1.1 || MPU2 Acc: 2.12, 0.29, -1.35 | Gyro: 34.5, -0.5, -140.4 || Time: 163801 ms
Enc Cnt: -6 | Angle: -1.8° || MPU1 Acc: -0.92, -0.62, -1.09 | Gyro: 7.4, 0.6, 1.9 || MPU2 Acc: 1.71, 1.10, -0.44 | Gyro: 38.2, -7.1, -124.8 || Time: 163813 ms
Enc Cnt: -1 | Angle: -0.5° || MPU1 Acc: -0.38, -0.50, -0.97 | Gyro: 9.3, -1.5, 2.4 || MPU2 Acc: 2.45, -1.89, 0.28 | Gyro: 32.4, -4.4, -105.1 || Time: 163823 ms
Enc Cnt: 3 | Angle: 0.5° || MPU1 Acc: 0.01, -0.07, 0.27 | Gyro: 8.0, 1.7, 1.4 || MPU2 Acc: 3.93, -0.21, 1.45 | Gyro: 21.9, 17.7, -89.0 || Time: 163833 ms
Enc Cnt: 6 | Angle: 1.5° || MPU1 Acc: 0.04, -0.01, -0.02 | Gyro: 6.0, 2.6, 0.8 || MPU2 Acc: 4.16, 0.10, 0.42 | Gyro: 12.0, 18.0, -67.3 || Time: 163844 ms
Enc Cnt: 8 | Angle: 2.0° || MPU1 Acc: 0.12, 0.09, -0.07 | Gyro: 5.3, 2.1, 0.3 || MPU2 Acc: 2.40, 0.12, 0.72 | Gyro: 7.1, 21.8, -57.6 || Time: 163853 ms
Enc Cnt: 10 | Angle: 2.5° || MPU1 Acc: 0.34, 0.04, 0.81 | Gyro: 3.3, 2.9, -0.5 || MPU2 Acc: 1.42, 0.62, 0.18 | Gyro: 4.6, 11.5, -52.8 || Time: 163863 ms
Enc Cnt: 12 | Angle: 3.0° || MPU1 Acc: 0.22, 0.22, 0.13 | Gyro: 3.1, 2.4, -0.6 || MPU2 Acc: 0.35, 0.49, -0.72 | Gyro: 4.7, 8.5, -52.7 || Time: 163873 ms
Enc Cnt: 14 | Angle: 3.5° || MPU1 Acc: 0.04, -0.01, -0.24 | Gyro: 3.1, 1.4, 0.1 || MPU2 Acc: -0.42, 0.06, -0.86 | Gyro: 6.8, 1.0, -55.2 || Time: 163883 ms
Enc Cnt: 17 | Angle: 4.0° || MPU1 Acc: 0.08, 0.19, -0.51 | Gyro: 3.1, 0.7, -0.0 || MPU2 Acc: 0.44, 0.15, -0.60 | Gyro: 7.7, -4.1, -55.7 || Time: 163893 ms
Enc Cnt: 19 | Angle: 4.7° || MPU1 Acc: 0.06, 0.07, -0.25 | Gyro: 2.8, 0.8, 0.2 || MPU2 Acc: 0.96, 0.16, -0.33 | Gyro: 7.7, -7.5, -55.0 || Time: 163903 ms
Enc Cnt: 21 | Angle: 5.2° || MPU1 Acc: 0.11, 0.02, -0.07 | Gyro: 2.9, 1.1, -0.0 || MPU2 Acc: 1.85, 0.23, -0.24 | Gyro: 7.5, -6.0, -50.8 || Time: 163914 ms
Enc Cnt: 23 | Angle: 5.7° || MPU1 Acc: 0.00, 0.07, -0.38 | Gyro: 2.2, 1.0, -0.1 || MPU2 Acc: 2.29, 0.13, -0.18 | Gyro: 6.3, -2.2, -44.5 || Time: 163923 ms
Enc Cnt: 24 | Angle: 6.0° || MPU1 Acc: 0.04, 0.10, -0.26 | Gyro: 2.0, 0.9, -0.2 || MPU2 Acc: 2.42, 0.10, -0.12 | Gyro: 3.9, 2.2, -37.5 || Time: 163933 ms
Enc Cnt: 26 | Angle: 6.5° || MPU1 Acc: 0.05, 0.07, -0.33 | Gyro: 1.6, 1.4, -0.3 || MPU2 Acc: 2.33, 0.19, -0.03 | Gyro: 0.8, 7.3, -30.8 || Time: 163943 ms
Enc Cnt: 27 | Angle: 6.7° || MPU1 Acc: 0.09, 0.12, -0.18 | Gyro: 1.5, 1.3, -0.2 || MPU2 Acc: 1.93, 0.20, -0.11 | Gyro: -1.6, 9.7, -25.7 || Time: 163953 ms
Enc Cnt: 28 | Angle: 7.0° || MPU1 Acc: 0.09, 0.09, -0.31 | Gyro: 1.6, 1.8, -0.4 || MPU2 Acc: 1.55, 0.16, -0.43 | Gyro: -3.0, 10.9, -22.1 || Time: 163963 ms
Enc Cnt: 29 | Angle: 7.2° || MPU1 Acc: 0.00, 0.07, -0.51 | Gyro: 1.3, 1.3, -0.4 || MPU2 Acc: 0.89, 0.24, -0.71 | Gyro: -2.6, 8.3, -21.0 || Time: 163974 ms
Enc Cnt: 29 | Angle: 7.2° || MPU1 Acc: 0.13, 0.07, -0.30 | Gyro: 1.2, 1.3, -0.3 || MPU2 Acc: 0.92, 0.19, -0.61 | Gyro: -1.2, 6.4, -21.8 || Time: 163984 ms
Enc Cnt: 30 | Angle: 7.5° || MPU1 Acc: 0.06, 0.17, -0.34 | Gyro: 1.4, 1.1, -0.3 || MPU2 Acc: 1.27, 0.22, -0.49 | Gyro: 0.5, 5.0, -21.7 || Time: 163994 ms
Enc Cnt: 31 | Angle: 7.7° || MPU1 Acc: 0.06, 0.10, -0.31 | Gyro: 1.3, 1.1, -0.5 || MPU2 Acc: 1.31, 0.26, -0.47 | Gyro: 0.7, 4.4, -21.7 || Time: 164005 ms
Enc Cnt: 32 | Angle: 8.0° || MPU1 Acc: 0.10, 0.11, -0.22 | Gyro: 1.0, 0.6, -0.3 || MPU2 Acc: 1.33, 0.29, -0.55 | Gyro: 1.7, 3.0, -21.8 || Time: 164014 ms
Enc Cnt: 33 | Angle: 8.3° || MPU1 Acc: 0.05, 0.02, -0.29 | Gyro: 1.1, 1.0, -0.1 || MPU2 Acc: 1.32, 0.36, -0.48 | Gyro: 2.9, 3.0, -21.0 || Time: 164024 ms
Enc Cnt: 34 | Angle: 8.3° || MPU1 Acc: 0.08, 0.09, -0.18 | Gyro: 1.0, 0.8, -0.2 || MPU2 Acc: 1.63, 0.30, -0.47 | Gyro: 1.8, 4.5, -19.8 || Time: 164034 ms
Enc Cnt: 34 | Angle: 8.5° || MPU1 Acc: 0.08, 0.03, -0.39 | Gyro: 1.4, 0.9, -0.2 || MPU2 Acc: 1.53, 0.29, -0.33 | Gyro: 1.0, 5.0, -18.3 || Time: 164045 ms
Enc Cnt: 35 | Angle: 8.8° || MPU1 Acc: 0.06, 0.10, -0.30 | Gyro: 1.5, 1.2, -0.4 || MPU2 Acc: 1.66, 0.36, -0.24 | Gyro: 0.6, 8.6, -16.5 || Time: 164055 ms
Enc Cnt: 36 | Angle: 9.0° || MPU1 Acc: 0.12, 0.04, -0.35 | Gyro: 0.8, 0.8, -0.4 || MPU2 Acc: 1.60, 0.32, -0.34 | Gyro: 1.4, 8.5, -16.1 || Time: 164065 ms
Enc Cnt: 36 | Angle: 9.0° || MPU1 Acc: 0.11, 0.06, -0.36 | Gyro: 1.3, 1.0, -0.2 || MPU2 Acc: 0.90, 0.27, -0.88 | Gyro: 1.5, 8.3, -15.9 || Time: 164075 ms
Enc Cnt: 37 | Angle: 9.3° || MPU1 Acc: 0.10, 0.11, -0.18 | Gyro: 0.4, 0.7, -0.3 || MPU2 Acc: 0.66, 0.33, -0.57 | Gyro: 4.8, 5.0, -19.2 || Time: 164085 ms
Enc Cnt: 38 | Angle: 9.5° || MPU1 Acc: 0.07, 0.10, -0.30 | Gyro: 0.7, 0.5, -0.3 || MPU2 Acc: 0.73, 0.43, -0.71 | Gyro: 6.8, 1.9, -22.3 || Time: 164095 ms
Enc Cnt: 39 | Angle: 9.8° || MPU1 Acc: -0.06, 0.07, -0.46 | Gyro: 2.4, -5.6, -0.7 || MPU2 Acc: 1.56, -0.19, -1.89 | Gyro: 6.9, 3.3, -26.7 || Time: 164107 ms
Enc Cnt: 40 | Angle: 10.0° || MPU1 Acc: 0.16, 0.07, -0.28 | Gyro: 2.1, -6.7, -1.1 || MPU2 Acc: 0.62, 0.46, -0.54 | Gyro: 9.1, 2.8, -30.0 || Time: 164117 ms
Enc Cnt: 41 | Angle: 10.3° || MPU1 Acc: -0.02, 0.10, -0.39 | Gyro: 2.1, -8.3, -1.7 || MPU2 Acc: 1.29, 0.19, -0.99 | Gyro: 11.7, 1.0, -34.2 || Time: 164127 ms
Enc Cnt: 43 | Angle: 10.8° || MPU1 Acc: 0.14, 0.07, -0.10 | Gyro: 2.0, -9.0, -2.1 || MPU2 Acc: 0.92, 0.58, -0.28 | Gyro: 14.7, 1.6, -37.4 || Time: 164138 ms
Enc Cnt: 45 | Angle: 11.0° || MPU1 Acc: -0.00, 0.07, -0.28 | Gyro: 2.6, -9.9, -2.4 || MPU2 Acc: 2.07, 0.34, -0.41 | Gyro: 14.5, 3.6, -38.5 || Time: 164148 ms
Enc Cnt: 46 | Angle: 11.5° || MPU1 Acc: 0.09, 0.21, -0.13 | Gyro: 2.0, -10.2, -3.7 || MPU2 Acc: 1.73, 0.30, 0.11 | Gyro: 12.9, 4.9, -39.0 || Time: 164158 ms
Enc Cnt: 47 | Angle: 11.8° || MPU1 Acc: -0.05, 0.19, -0.44 | Gyro: 2.5, -9.3, -7.6 || MPU2 Acc: 1.96, -0.24, -0.52 | Gyro: 12.2, 7.2, -39.2 || Time: 164168 ms
Enc Cnt: 49 | Angle: 12.3° || MPU1 Acc: -0.08, 0.13, -0.45 | Gyro: 3.3, -12.3, -10.1 || MPU2 Acc: 1.69, 0.20, -0.74 | Gyro: 14.0, 7.0, -40.8 || Time: 164179 ms
Enc Cnt: 50 | Angle: 12.5° || MPU1 Acc: 0.05, 0.27, -0.23 | Gyro: 3.1, -10.6, -14.5 || MPU2 Acc: 1.80, -0.36, -0.11 | Gyro: 15.0, 7.1, -41.5 || Time: 164189 ms
Enc Cnt: 51 | Angle: 12.8° || MPU1 Acc: 0.07, 0.21, -0.17 | Gyro: 3.0, -12.5, -16.5 || MPU2 Acc: 1.58, 0.00, -0.06 | Gyro: 14.5, 6.8, -43.6 || Time: 164199 ms
Enc Cnt: 52 | Angle: 13.0° || MPU1 Acc: -0.02, 0.63, -0.26 | Gyro: 3.1, -10.0, -28.4 || MPU2 Acc: 1.89, -1.36, 0.13 | Gyro: 14.2, 7.2, -46.6 || Time: 164211 ms
Enc Cnt: 53 | Angle: 13.3° || MPU1 Acc: -0.14, 0.23, -0.03 | Gyro: 5.4, -11.4, -38.5 || MPU2 Acc: 1.50, -0.57, 0.01 | Gyro: 12.8, 8.2, -51.9 || Time: 164221 ms
Enc Cnt: 53 | Angle: 13.3° || MPU1 Acc: 0.03, 0.44, -0.00 | Gyro: 6.4, -7.4, -48.3 || MPU2 Acc: 1.49, -1.26, -0.09 | Gyro: 13.2, 4.5, -56.8 || Time: 164231 ms
Enc Cnt: 53 | Angle: 13.3° || MPU1 Acc: -0.29, 0.27, 0.07 | Gyro: 7.8, -8.7, -59.6 || MPU2 Acc: 1.40, -1.18, 0.11 | Gyro: 13.6, 4.7, -62.4 || Time: 164242 ms
Enc Cnt: 53 | Angle: 13.3° || MPU1 Acc: -0.33, 0.26, 0.66 | Gyro: 9.8, -5.6, -68.1 || MPU2 Acc: 1.45, -1.22, 0.62 | Gyro: 15.7, 0.8, -66.7 || Time: 164251 ms
Enc Cnt: 53 | Angle: 13.3° || MPU1 Acc: -0.51, 0.19, -0.09 | Gyro: 12.3, -3.4, -79.7 || MPU2 Acc: 2.06, -1.60, 0.23 | Gyro: 14.3, 2.2, -72.2 || Time: 164261 ms
Enc Cnt: 53 | Angle: 13.3° || MPU1 Acc: -0.11, 0.05, 0.15 | Gyro: 15.6, -3.3, -91.2 || MPU2 Acc: 2.12, -1.54, -0.15 | Gyro: 12.8, 1.9, -79.7 || Time: 164273 ms
Enc Cnt: 52 | Angle: 13.0° || MPU1 Acc: -1.37, -0.66, -0.65 | Gyro: 18.7, -2.6, -100.3 || MPU2 Acc: 2.23, -1.16, -0.18 | Gyro: 12.9, 0.9, -85.5 || Time: 164283 ms
Enc Cnt: 51 | Angle: 12.8° || MPU1 Acc: -0.99, -0.49, 0.02 | Gyro: 18.1, -1.1, -112.2 || MPU2 Acc: 2.41, -2.11, -0.15 | Gyro: 15.8, -0.9, -91.0 || Time: 164293 ms
Enc Cnt: 50 | Angle: 12.5° || MPU1 Acc: -0.69, -0.30, -0.41 | Gyro: 21.4, -2.5, -124.2 || MPU2 Acc: 2.88, -2.74, 0.03 | Gyro: 17.0, 3.7, -97.0 || Time: 164304 ms
Enc Cnt: 49 | Angle: 12.3° || MPU1 Acc: -0.87, -0.56, -0.78 | Gyro: 27.8, -1.8, -138.1 || MPU2 Acc: 2.87, -3.23, -0.86 | Gyro: 15.4, 5.4, -103.4 || Time: 164313 ms
Enc Cnt: 47 | Angle: 11.8° || MPU1 Acc: -1.66, -0.62, -1.48 | Gyro: 33.7, -2.7, -155.6 || MPU2 Acc: 2.87, -3.67, -0.03 | Gyro: 17.6, 8.4, -111.3 || Time: 164323 ms
Enc Cnt: 44 | Angle: 11.0° || MPU1 Acc: -2.34, -1.48, -0.50 | Gyro: 39.7, -5.4, -176.1 || MPU2 Acc: 2.93, -3.89, 0.17 | Gyro: 17.2, 13.7, -121.9 || Time: 164334 ms
Enc Cnt: 41 | Angle: 10.5° || MPU1 Acc: -2.17, -1.40, -0.52 | Gyro: 48.2, -4.9, -194.4 || MPU2 Acc: 1.98, -4.53, -0.58 | Gyro: 14.9, 12.8, -132.1 || Time: 164344 ms
Enc Cnt: 38 | Angle: 9.8° || MPU1 Acc: -3.58, -1.87, -1.52 | Gyro: 56.3, -2.4, -217.1 || MPU2 Acc: 2.57, -6.04, 0.34 | Gyro: 15.8, 13.4, -144.3 || Time: 164354 ms
