=== New Logging Session ===
Enc Cnt: -5 | Angle: -1.3° || MPU1 Acc: 0.00, 0.01, 0.03 | Gyro: -0.1, -0.1, 0.1 || MPU2 Acc: 0.03, 0.04, 0.07 | Gyro: 0.1, -0.3, 0.0 || Time: 12042 ms
Enc Cnt: -59 | Angle: -15.0° || MPU1 Acc: 1.83, -1.80, 1.19 | Gyro: 14.7, -40.7, 1.7 || MPU2 Acc: -1.44, 6.53, 1.22 | Gyro: 45.6, -32.4, -175.0 || Time: 183082 ms
Enc Cnt: -53 | Angle: -13.3° || MPU1 Acc: -10.47, -3.33, -17.57 | Gyro: 13.7, -8.6, 1.6 || MPU2 Acc: 2.93, 2.53, -6.64 | Gyro: 24.8, -16.3, -154.3 || Time: 183092 ms
Enc Cnt: -46 | Angle: -11.8° || MPU1 Acc: -1.36, 1.42, -7.72 | Gyro: 2.6, -3.7, 0.3 || MPU2 Acc: 0.64, -0.06, -0.42 | Gyro: 21.5, -11.3, -126.8 || Time: 183104 ms
Enc Cnt: -42 | Angle: -10.5° || MPU1 Acc: -0.58, -0.13, -1.81 | Gyro: 2.0, -14.3, -2.7 || MPU2 Acc: 2.95, -0.12, -0.74 | Gyro: 18.2, -12.0, -108.7 || Time: 183113 ms
Enc Cnt: -38 | Angle: -9.5° || MPU1 Acc: -0.11, -0.15, -0.41 | Gyro: 3.6, -8.8, -1.5 || MPU2 Acc: 2.87, 0.37, 1.96 | Gyro: 16.1, -11.1, -87.1 || Time: 183123 ms
Enc Cnt: -35 | Angle: -8.8° || MPU1 Acc: 0.15, 0.08, -0.11 | Gyro: 1.2, -3.7, -0.7 || MPU2 Acc: 1.64, -0.26, 0.90 | Gyro: 4.3, -3.8, -65.2 || Time: 183135 ms
Enc Cnt: -32 | Angle: -8.0° || MPU1 Acc: 0.03, 0.11, -0.29 | Gyro: 1.0, -4.1, -0.9 || MPU2 Acc: 0.45, -0.41, -0.40 | Gyro: 1.4, 0.0, -56.5 || Time: 183145 ms
Enc Cnt: -30 | Angle: -7.7° || MPU1 Acc: 0.08, 0.08, -0.15 | Gyro: 1.2, -3.4, -0.9 || MPU2 Acc: 0.34, -0.21, 0.33 | Gyro: 0.8, 6.8, -49.6 || Time: 183155 ms
Enc Cnt: -28 | Angle: -7.2° || MPU1 Acc: -0.05, 0.18, -0.55 | Gyro: 1.2, -1.3, -0.8 || MPU2 Acc: -1.06, -0.22, -0.21 | Gyro: -1.4, 7.3, -46.1 || Time: 183166 ms
Enc Cnt: -27 | Angle: -6.7° || MPU1 Acc: 0.06, 0.09, -0.20 | Gyro: 0.9, -2.3, -0.7 || MPU2 Acc: -2.17, -0.17, -0.77 | Gyro: -0.8, 4.0, -49.5 || Time: 183175 ms
Enc Cnt: -25 | Angle: -6.2° || MPU1 Acc: 0.09, 0.10, -0.25 | Gyro: 1.4, -2.0, -0.9 || MPU2 Acc: -1.42, -0.04, -0.49 | Gyro: 2.1, 1.2, -53.9 || Time: 183185 ms
Enc Cnt: -22 | Angle: -5.5° || MPU1 Acc: 0.03, 0.15, -0.16 | Gyro: 0.3, -0.4, -0.4 || MPU2 Acc: -0.83, -0.15, -0.31 | Gyro: 3.8, -3.3, -54.1 || Time: 183197 ms
Enc Cnt: -20 | Angle: -5.0° || MPU1 Acc: 0.04, 0.03, -0.17 | Gyro: 0.9, -0.6, -0.6 || MPU2 Acc: -1.05, -0.10, -0.37 | Gyro: 4.5, -6.7, -55.4 || Time: 183207 ms
Enc Cnt: -18 | Angle: -4.5° || MPU1 Acc: 0.04, 0.04, -0.42 | Gyro: 0.9, -0.6, -0.5 || MPU2 Acc: -0.90, -0.15, -0.52 | Gyro: 5.2, -8.8, -56.9 || Time: 183217 ms
Enc Cnt: -15 | Angle: -4.0° || MPU1 Acc: -0.00, 0.01, -0.27 | Gyro: 1.0, -1.6, -0.9 || MPU2 Acc: -0.30, -0.04, -0.51 | Gyro: 5.4, -9.0, -57.9 || Time: 183228 ms
Enc Cnt: -13 | Angle: -3.2° || MPU1 Acc: 0.01, -0.02, -0.16 | Gyro: 1.0, -1.6, -0.5 || MPU2 Acc: 0.37, -0.04, -0.10 | Gyro: 5.9, -7.0, -55.2 || Time: 183237 ms
Enc Cnt: -11 | Angle: -2.7° || MPU1 Acc: 0.02, 0.03, -0.32 | Gyro: 1.0, -0.8, -0.5 || MPU2 Acc: 0.39, 0.09, -0.18 | Gyro: 4.1, -5.6, -51.8 || Time: 183247 ms
Enc Cnt: -9 | Angle: -2.2° || MPU1 Acc: 0.00, 0.04, -0.16 | Gyro: 1.5, 0.3, -0.8 || MPU2 Acc: 0.56, 0.01, -0.13 | Gyro: 2.4, -4.1, -48.6 || Time: 183257 ms
Enc Cnt: -7 | Angle: -1.8° || MPU1 Acc: 0.03, 0.04, -0.19 | Gyro: 0.9, -0.3, -0.6 || MPU2 Acc: 0.68, -0.02, -0.28 | Gyro: 1.6, -1.8, -45.0 || Time: 183267 ms
Enc Cnt: -6 | Angle: -1.5° || MPU1 Acc: 0.01, -0.02, -0.32 | Gyro: 1.1, -0.5, -0.7 || MPU2 Acc: 0.45, -0.08, -0.33 | Gyro: 0.7, -0.1, -42.4 || Time: 183277 ms
Enc Cnt: -4 | Angle: -1.0° || MPU1 Acc: 0.02, 0.06, -0.31 | Gyro: 1.2, -1.1, -0.7 || MPU2 Acc: 0.51, -0.00, -0.31 | Gyro: 0.2, 2.2, -40.2 || Time: 183287 ms
Enc Cnt: -2 | Angle: -0.5° || MPU1 Acc: -0.01, 0.10, -0.30 | Gyro: 1.4, -1.6, -0.9 || MPU2 Acc: 0.34, -0.01, -0.52 | Gyro: 0.3, 2.9, -38.7 || Time: 183299 ms
Enc Cnt: -1 | Angle: -0.3° || MPU1 Acc: -0.04, 0.05, -0.23 | Gyro: 1.1, -2.8, -0.7 || MPU2 Acc: 0.30, 0.00, -0.43 | Gyro: 1.8, 3.5, -38.1 || Time: 183308 ms
Enc Cnt: 1 | Angle: 0.0° || MPU1 Acc: 0.04, 0.01, -0.16 | Gyro: 1.3, -3.6, -0.9 || MPU2 Acc: 0.14, 0.02, -0.43 | Gyro: 1.7, 3.0, -38.1 || Time: 183318 ms
Enc Cnt: 2 | Angle: 0.5° || MPU1 Acc: -0.02, -0.01, -0.31 | Gyro: 1.3, -4.0, -0.9 || MPU2 Acc: 0.17, 0.13, -0.54 | Gyro: 2.3, 2.4, -38.9 || Time: 183328 ms
Enc Cnt: 4 | Angle: 0.8° || MPU1 Acc: -0.12, 0.02, -0.51 | Gyro: 1.3, -4.6, -0.9 || MPU2 Acc: 0.30, -0.00, -0.73 | Gyro: 3.4, 1.7, -39.5 || Time: 183338 ms
Enc Cnt: 5 | Angle: 1.3° || MPU1 Acc: -0.04, 0.06, -0.21 | Gyro: 1.3, -5.6, -0.9 || MPU2 Acc: 0.28, 0.13, -0.69 | Gyro: 6.0, 2.3, -39.8 || Time: 183348 ms
Enc Cnt: 7 | Angle: 1.8° || MPU1 Acc: 0.05, 0.07, -0.07 | Gyro: 1.0, -7.0, -1.0 || MPU2 Acc: 0.80, 0.07, -0.38 | Gyro: 7.8, 2.5, -39.3 || Time: 183360 ms
Enc Cnt: 8 | Angle: 2.0° || MPU1 Acc: -0.11, 0.01, -0.51 | Gyro: 0.8, -8.5, -0.8 || MPU2 Acc: 0.87, 0.05, -0.41 | Gyro: 7.8, 3.0, -37.9 || Time: 183369 ms
Enc Cnt: 10 | Angle: 2.5° || MPU1 Acc: 0.04, 0.00, -0.11 | Gyro: 1.4, -9.7, -1.1 || MPU2 Acc: 0.97, 0.06, -0.38 | Gyro: 9.6, 4.2, -36.5 || Time: 183379 ms
Enc Cnt: 11 | Angle: 2.7° || MPU1 Acc: 0.03, 0.08, -0.22 | Gyro: 1.4, -10.2, -1.3 || MPU2 Acc: 0.83, 0.17, -0.30 | Gyro: 10.6, 4.7, -35.3 || Time: 183389 ms
Enc Cnt: 12 | Angle: 3.0° || MPU1 Acc: -0.00, 0.12, -0.14 | Gyro: 1.5, -12.2, -2.9 || MPU2 Acc: 1.04, -0.12, -0.29 | Gyro: 10.0, 5.0, -35.2 || Time: 183399 ms
Enc Cnt: 14 | Angle: 3.5° || MPU1 Acc: -0.06, 0.05, -0.13 | Gyro: 2.1, -12.3, -4.4 || MPU2 Acc: 0.96, 0.19, -0.34 | Gyro: 11.1, 4.9, -34.4 || Time: 183409 ms
Enc Cnt: 15 | Angle: 3.7° || MPU1 Acc: 0.22, 0.02, 0.53 | Gyro: 2.1, -12.1, -5.2 || MPU2 Acc: 0.70, 0.32, 0.04 | Gyro: 12.2, 5.0, -34.3 || Time: 183419 ms
Enc Cnt: 16 | Angle: 4.0° || MPU1 Acc: -0.04, 0.15, 0.08 | Gyro: 2.0, -14.2, -7.3 || MPU2 Acc: 0.88, -0.09, -0.19 | Gyro: 11.7, 8.8, -33.3 || Time: 183430 ms
Enc Cnt: 17 | Angle: 4.2° || MPU1 Acc: 0.08, -0.22, 0.48 | Gyro: 1.7, -12.9, -7.0 || MPU2 Acc: 1.19, 1.08, -0.34 | Gyro: 10.8, 7.0, -33.6 || Time: 183440 ms
Enc Cnt: 18 | Angle: 4.5° || MPU1 Acc: 0.29, 0.53, 0.54 | Gyro: 3.9, -8.0, -15.1 || MPU2 Acc: 1.56, -1.65, 0.85 | Gyro: 9.5, 9.6, -31.5 || Time: 183450 ms
Enc Cnt: 18 | Angle: 4.5° || MPU1 Acc: 0.27, 0.75, 1.28 | Gyro: 5.5, -9.4, -22.0 || MPU2 Acc: -0.66, -1.83, 0.86 | Gyro: 12.1, 9.2, -33.3 || Time: 183460 ms
Enc Cnt: 19 | Angle: 4.7° || MPU1 Acc: -0.05, 0.11, 0.20 | Gyro: 8.1, -13.0, -28.4 || MPU2 Acc: 0.76, -0.32, -0.17 | Gyro: 12.5, 4.2, -40.7 || Time: 183470 ms
Enc Cnt: 19 | Angle: 4.7° || MPU1 Acc: -0.19, -0.35, 0.35 | Gyro: 8.1, -14.1, -28.1 || MPU2 Acc: 1.74, 0.75, -0.28 | Gyro: 14.6, 4.6, -40.0 || Time: 183480 ms
Enc Cnt: 20 | Angle: 5.0° || MPU1 Acc: -0.71, -0.50, -0.39 | Gyro: 8.1, -11.4, -31.0 || MPU2 Acc: 1.20, -0.47, -0.26 | Gyro: 17.3, -0.3, -41.0 || Time: 183491 ms
Enc Cnt: 20 | Angle: 5.0° || MPU1 Acc: -0.24, -0.11, -0.23 | Gyro: 6.8, -17.2, -32.6 || MPU2 Acc: 0.58, -0.19, -1.24 | Gyro: 18.9, -0.6, -41.8 || Time: 183501 ms
Enc Cnt: 21 | Angle: 5.2° || MPU1 Acc: 0.09, 0.03, -0.02 | Gyro: 8.5, -16.4, -36.3 || MPU2 Acc: 1.57, -0.45, 0.01 | Gyro: 18.9, 3.6, -41.9 || Time: 183511 ms
Enc Cnt: 21 | Angle: 5.2° || MPU1 Acc: -0.45, -0.36, -0.07 | Gyro: 8.5, -16.7, -39.8 || MPU2 Acc: 2.15, -0.01, 0.38 | Gyro: 17.9, 4.1, -41.7 || Time: 183521 ms
Enc Cnt: 21 | Angle: 5.2° || MPU1 Acc: -0.70, -0.53, -0.10 | Gyro: 9.2, -14.1, -43.5 || MPU2 Acc: 1.78, 0.04, 0.34 | Gyro: 16.9, 3.2, -40.9 || Time: 183531 ms
Enc Cnt: 21 | Angle: 5.2° || MPU1 Acc: 0.23, 0.01, 0.02 | Gyro: 7.9, -14.1, -46.6 || MPU2 Acc: 1.31, -0.52, 0.21 | Gyro: 16.0, 3.7, -41.1 || Time: 183541 ms
Enc Cnt: 20 | Angle: 5.0° || MPU1 Acc: -0.72, -0.63, -0.06 | Gyro: 10.5, -11.3, -51.5 || MPU2 Acc: 1.42, -0.18, 0.65 | Gyro: 14.0, 4.1, -43.1 || Time: 183552 ms
Enc Cnt: 20 | Angle: 5.0° || MPU1 Acc: -0.47, -0.80, 0.39 | Gyro: 9.2, -12.0, -52.5 || MPU2 Acc: 2.06, -0.00, 0.17 | Gyro: 14.7, 4.2, -44.2 || Time: 183562 ms
Enc Cnt: 20 | Angle: 5.0° || MPU1 Acc: 0.14, -0.76, 0.67 | Gyro: 10.2, -9.6, -55.3 || MPU2 Acc: 1.46, -0.00, 0.07 | Gyro: 14.4, 2.8, -46.1 || Time: 183572 ms
Enc Cnt: 19 | Angle: 4.7° || MPU1 Acc: -0.53, -0.90, 0.64 | Gyro: 10.4, -9.0, -59.0 || MPU2 Acc: 1.68, -0.00, 0.19 | Gyro: 12.9, 2.5, -49.3 || Time: 183582 ms
Enc Cnt: 19 | Angle: 4.7° || MPU1 Acc: -0.67, -1.06, 0.18 | Gyro: 9.9, -6.9, -62.0 || MPU2 Acc: 1.54, -0.08, 0.53 | Gyro: 13.9, 0.0, -52.1 || Time: 183593 ms
Enc Cnt: 18 | Angle: 4.5° || MPU1 Acc: -0.94, -1.08, 0.01 | Gyro: 9.8, -7.0, -63.7 || MPU2 Acc: 1.69, -0.18, 0.43 | Gyro: 14.1, -0.1, -54.7 || Time: 183602 ms
Enc Cnt: 18 | Angle: 4.5° || MPU1 Acc: -1.46, -1.00, -0.50 | Gyro: 9.7, -5.0, -67.1 || MPU2 Acc: 1.78, -0.68, 0.75 | Gyro: 13.9, -0.5, -57.5 || Time: 183612 ms
Enc Cnt: 17 | Angle: 4.2° || MPU1 Acc: -0.57, -1.00, 0.46 | Gyro: 11.7, -5.7, -75.3 || MPU2 Acc: 1.99, -0.61, 0.14 | Gyro: 13.7, -0.3, -60.3 || Time: 183624 ms
Enc Cnt: 17 | Angle: 4.2° || MPU1 Acc: -0.40, -1.00, 0.37 | Gyro: 12.4, -5.7, -81.6 || MPU2 Acc: 2.10, -0.74, 0.49 | Gyro: 14.9, -0.7, -63.3 || Time: 183634 ms
Enc Cnt: 16 | Angle: 4.0° || MPU1 Acc: -0.90, -1.37, 0.05 | Gyro: 12.9, -4.5, -86.7 || MPU2 Acc: 1.95, -0.43, 0.27 | Gyro: 13.8, -1.3, -66.6 || Time: 183644 ms
Enc Cnt: 15 | Angle: 3.7° || MPU1 Acc: -0.24, -1.42, 0.66 | Gyro: 13.3, -0.8, -93.3 || MPU2 Acc: 1.79, 0.09, 1.01 | Gyro: 10.8, -2.9, -69.1 || Time: 183655 ms
Enc Cnt: 14 | Angle: 3.5° || MPU1 Acc: 0.07, -1.49, 0.89 | Gyro: 12.5, 4.4, -97.6 || MPU2 Acc: 1.30, 0.38, 1.42 | Gyro: 8.9, -6.6, -72.0 || Time: 183664 ms
Enc Cnt: 13 | Angle: 3.2° || MPU1 Acc: -0.62, -1.81, 0.80 | Gyro: 13.2, 10.5, -103.3 || MPU2 Acc: 1.41, -0.20, 1.26 | Gyro: 5.8, -10.2, -76.8 || Time: 183674 ms
Enc Cnt: 11 | Angle: 3.0° || MPU1 Acc: -0.72, -1.58, 0.45 | Gyro: 13.2, 14.9, -113.7 || MPU2 Acc: 1.89, -1.54, 0.67 | Gyro: 5.4, -14.0, -83.4 || Time: 183686 ms
Enc Cnt: 10 | Angle: 2.5° || MPU1 Acc: -1.73, -1.93, 0.28 | Gyro: 15.3, 13.5, -124.9 || MPU2 Acc: 2.06, -2.33, 0.41 | Gyro: 4.5, -14.7, -89.8 || Time: 183695 ms
Enc Cnt: 9 | Angle: 2.2° || MPU1 Acc: -3.80, -14.41, 4.72 | Gyro: 24.8, 8.2, -144.3 || MPU2 Acc: 4.15, -3.02, 0.62 | Gyro: 7.9, -27.7, -107.8 || Time: 183705 ms
Enc Cnt: 7 | Angle: 1.8° || MPU1 Acc: -0.92, 0.17, 3.69 | Gyro: 16.1, 10.4, -165.6 || MPU2 Acc: 1.87, -5.24, 6.51 | Gyro: 10.8, -14.4, -102.8 || Time: 183715 ms
Enc Cnt: 4 | Angle: 1.0° || MPU1 Acc: -2.26, -2.48, 0.66 | Gyro: 17.6, 11.2, -179.4 || MPU2 Acc: 1.35, -4.51, 0.70 | Gyro: 11.2, -15.9, -116.2 || Time: 183725 ms
Enc Cnt: 1 | Angle: 0.3° || MPU1 Acc: -4.37, -3.42, 0.48 | Gyro: 21.5, 11.3, -202.9 || MPU2 Acc: 3.39, -5.71, 1.87 | Gyro: 12.4, -15.3, -126.9 || Time: 183735 ms
Enc Cnt: -3 | Angle: -0.5° || MPU1 Acc: -5.75, -4.83, -0.41 | Gyro: 27.6, 14.4, -228.2 || MPU2 Acc: 3.72, -7.10, 0.76 | Gyro: 8.7, -12.4, -141.8 || Time: 183746 ms
Enc Cnt: -7 | Angle: -1.5° || MPU1 Acc: -10.47, -10.99, -0.32 | Gyro: 35.3, 14.8, -258.5 || MPU2 Acc: 5.37, -10.10, 2.09 | Gyro: 12.9, -9.2, -168.5 || Time: 183756 ms
Enc Cnt: -10 | Angle: -2.5° || MPU1 Acc: -10.47, -11.56, -3.93 | Gyro: 41.5, 9.0, -295.9 || MPU2 Acc: 8.13, -10.10, -0.09 | Gyro: 19.0, -0.3, -212.4 || Time: 183766 ms
Enc Cnt: -14 | Angle: -3.5° || MPU1 Acc: -5.27, -16.65, -4.60 | Gyro: 55.7, 17.4, -358.4 || MPU2 Acc: 9.43, -9.37, -0.60 | Gyro: 14.2, 4.2, -253.3 || Time: 183776 ms
Enc Cnt: -21 | Angle: -5.0° || MPU1 Acc: -7.17, -16.88, -4.67 | Gyro: 74.5, 47.4, -423.0 || MPU2 Acc: 9.74, -10.10, 0.54 | Gyro: 3.4, 3.7, -308.3 || Time: 183788 ms
Enc Cnt: -26 | Angle: -6.2° || MPU1 Acc: -10.47, -12.20, -4.42 | Gyro: 79.7, 66.5, -458.6 || MPU2 Acc: 5.48, -10.10, 0.63 | Gyro: 2.7, 3.4, -336.2 || Time: 183798 ms
Enc Cnt: -31 | Angle: -7.5° || MPU1 Acc: -10.47, -9.58, -3.94 | Gyro: 74.2, 81.5, -453.1 || MPU2 Acc: 1.47, -10.10, -0.80 | Gyro: 14.9, -2.8, -351.5 || Time: 183808 ms
Enc Cnt: -36 | Angle: -8.8° || MPU1 Acc: -3.60, 8.32, -2.31 | Gyro: 98.0, 61.4, -490.0 || MPU2 Acc: -7.10, -10.10, 0.54 | Gyro: 39.0, 19.8, -334.0 || Time: 183818 ms
Enc Cnt: -42 | Angle: -10.5° || MPU1 Acc: -10.47, 3.24, -2.40 | Gyro: 108.3, 58.3, -430.0 || MPU2 Acc: -4.09, -5.70, -0.24 | Gyro: 42.9, -0.4, -321.8 || Time: 183828 ms
Enc Cnt: -44 | Angle: -11.0° || MPU1 Acc: -10.47, 15.71, 5.38 | Gyro: 132.0, 6.5, -254.6 || MPU2 Acc: -2.26, -0.89, -5.23 | Gyro: 40.7, 44.4, -261.5 || Time: 183838 ms
Enc Cnt: -43 | Angle: -11.0° || MPU1 Acc: -10.47, 14.83, -2.61 | Gyro: 95.2, -68.5, -118.0 || MPU2 Acc: -5.02, 3.68, -7.44 | Gyro: 68.6, 64.8, -153.6 || Time: 183849 ms
Enc Cnt: -40 | Angle: -10.0° || MPU1 Acc: -8.35, 10.76, -1.36 | Gyro: 72.2, -81.7, 1.6 || MPU2 Acc: -4.12, -2.21, -3.32 | Gyro: 81.1, 56.9, -107.6 || Time: 183858 ms
Enc Cnt: -36 | Angle: -9.0° || MPU1 Acc: -4.64, 8.64, -6.44 | Gyro: 68.0, -79.8, 44.5 || MPU2 Acc: -4.68, -1.29, -2.80 | Gyro: 70.5, 63.6, -72.9 || Time: 183868 ms
Enc Cnt: -31 | Angle: -8.0° || MPU1 Acc: 3.41, 9.16, -5.12 | Gyro: 59.1, -68.7, 46.5 || MPU2 Acc: -7.40, 0.53, -3.41 | Gyro: 53.0, 55.8, -51.4 || Time: 183879 ms
Enc Cnt: -28 | Angle: -7.2° || MPU1 Acc: 4.58, 8.46, -3.81 | Gyro: 54.5, -55.9, 48.9 || MPU2 Acc: -6.23, 3.69, -2.21 | Gyro: 36.5, 54.4, -34.5 || Time: 183888 ms
Enc Cnt: -26 | Angle: -6.5° || MPU1 Acc: 4.84, 9.33, -3.87 | Gyro: 40.1, -43.5, 60.1 || MPU2 Acc: -6.47, 4.45, -2.14 | Gyro: 24.1, 46.9, -8.2 || Time: 183898 ms
Enc Cnt: -23 | Angle: -6.0° || MPU1 Acc: 4.83, 9.13, -2.89 | Gyro: 16.9, -34.0, 77.7 || MPU2 Acc: -6.50, 5.21, -1.80 | Gyro: 15.1, 33.2, 25.1 || Time: 183909 ms
Enc Cnt: -22 | Angle: -5.5° || MPU1 Acc: 4.17, 8.57, -2.36 | Gyro: -5.6, -27.9, 96.8 || MPU2 Acc: -6.80, 4.91, -1.32 | Gyro: 12.3, 18.2, 52.8 || Time: 183919 ms
Enc Cnt: -20 | Angle: -5.0° || MPU1 Acc: 3.67, 7.89, -1.84 | Gyro: -28.2, -26.2, 115.5 || MPU2 Acc: -6.79, 4.63, -1.54 | Gyro: 11.8, 1.4, 78.2 || Time: 183929 ms
Enc Cnt: -18 | Angle: -4.5° || MPU1 Acc: 3.86, 6.89, -1.27 | Gyro: -49.4, -26.3, 138.6 || MPU2 Acc: -5.85, 4.84, -1.70 | Gyro: 11.7, -16.0, 104.8 || Time: 183941 ms
Enc Cnt: -16 | Angle: -4.0° || MPU1 Acc: 4.13, 5.81, -0.87 | Gyro: -60.2, -25.1, 157.6 || MPU2 Acc: -5.11, 5.48, -1.55 | Gyro: 8.0, -24.6, 124.2 || Time: 183951 ms
Enc Cnt: -14 | Angle: -3.5° || MPU1 Acc: 4.60, 4.72, -0.48 | Gyro: -65.2, -21.6, 176.9 || MPU2 Acc: -3.88, 5.98, -1.27 | Gyro: 2.7, -26.5, 144.0 || Time: 183961 ms
Enc Cnt: -11 | Angle: -2.7° || MPU1 Acc: 4.61, 2.81, 0.43 | Gyro: -60.2, -9.2, 204.3 || MPU2 Acc: -2.41, 5.67, -0.92 | Gyro: -12.4, -17.3, 178.4 || Time: 183982 ms
Enc Cnt: -9 | Angle: -2.2° || MPU1 Acc: 3.59, 1.80, 0.86 | Gyro: -52.8, -3.9, 216.2 || MPU2 Acc: -2.06, 5.34, -0.97 | Gyro: -19.9, -9.0, 190.9 || Time: 183991 ms
Enc Cnt: -8 | Angle: -2.0° || MPU1 Acc: 2.40, 1.24, 0.82 | Gyro: -42.4, -0.2, 228.3 || MPU2 Acc: -1.08, 4.40, -0.79 | Gyro: -28.0, 1.3, 200.5 || Time: 184001 ms
Enc Cnt: -7 | Angle: -1.8° || MPU1 Acc: 1.53, 0.89, 1.00 | Gyro: -29.7, 2.5, 243.0 || MPU2 Acc: -0.68, 3.73, -0.52 | Gyro: -35.8, 14.8, 211.1 || Time: 184012 ms
Enc Cnt: -5 | Angle: -1.3° || MPU1 Acc: 0.74, 0.63, 0.89 | Gyro: -19.2, 5.3, 256.7 || MPU2 Acc: -0.88, 3.63, -0.50 | Gyro: -41.7, 24.6, 221.1 || Time: 184022 ms
Enc Cnt: -4 | Angle: -1.0° || MPU1 Acc: -0.11, 0.90, 0.58 | Gyro: -11.6, 8.9, 273.0 || MPU2 Acc: -0.68, 3.08, -0.14 | Gyro: -51.2, 34.3, 231.0 || Time: 184032 ms
Enc Cnt: -2 | Angle: -0.5° || MPU1 Acc: -0.70, 0.91, 0.63 | Gyro: -7.2, 16.7, 294.2 || MPU2 Acc: -1.29, 3.00, -0.04 | Gyro: -58.5, 37.2, 246.2 || Time: 184044 ms
Enc Cnt: -1 | Angle: -0.3° || MPU1 Acc: -1.16, 0.81, 0.30 | Gyro: -5.2, 19.3, 305.7 || MPU2 Acc: -0.26, 1.22, 0.39 | Gyro: -66.4, 45.5, 256.3 || Time: 184053 ms
Enc Cnt: 1 | Angle: 0.3° || MPU1 Acc: -1.24, 0.03, 0.68 | Gyro: -3.4, 24.4, 309.7 || MPU2 Acc: -0.74, 0.62, 0.53 | Gyro: -72.1, 44.8, 266.2 || Time: 184063 ms
Enc Cnt: 2 | Angle: 0.5° || MPU1 Acc: -1.22, -0.37, 0.64 | Gyro: -2.6, 28.6, 305.8 || MPU2 Acc: -0.84, -0.20, 0.55 | Gyro: -76.4, 49.3, 271.6 || Time: 184073 ms
Enc Cnt: 2 | Angle: 0.5° || MPU1 Acc: -0.70, -1.11, 0.57 | Gyro: -0.4, 32.1, 291.4 || MPU2 Acc: 0.05, -0.89, 1.11 | Gyro: -80.2, 48.9, 268.3 || Time: 184083 ms
Enc Cnt: 2 | Angle: 0.5° || MPU1 Acc: -0.60, -1.87, 0.66 | Gyro: 1.9, 40.6, 270.0 || MPU2 Acc: 0.82, -1.06, 1.84 | Gyro: -85.9, 46.2, 264.4 || Time: 184093 ms
Enc Cnt: 1 | Angle: 0.5° || MPU1 Acc: -1.17, -2.00, 0.72 | Gyro: 3.5, 52.0, 244.5 || MPU2 Acc: 0.95, -1.28, 1.99 | Gyro: -93.6, 42.3, 258.2 || Time: 184104 ms
Enc Cnt: 0 | Angle: 0.0° || MPU1 Acc: -3.74, -1.39, 0.43 | Gyro: 3.1, 61.2, 230.5 || MPU2 Acc: 1.46, -2.18, 2.15 | Gyro: -99.9, 37.7, 253.7 || Time: 184114 ms
Enc Cnt: -2 | Angle: -0.3° || MPU1 Acc: -7.29, -0.49, 0.55 | Gyro: 1.0, 66.0, 234.0 || MPU2 Acc: 2.57, -2.95, 2.28 | Gyro: -104.2, 36.8, 259.8 || Time: 184124 ms
Enc Cnt: -3 | Angle: -0.8° || MPU1 Acc: -8.90, -0.46, 0.53 | Gyro: -1.8, 66.1, 249.2 || MPU2 Acc: 3.10, -3.83, 2.07 | Gyro: -108.4, 40.2, 275.0 || Time: 184134 ms
Enc Cnt: -5 | Angle: -1.3° || MPU1 Acc: -8.68, -1.91, 0.31 | Gyro: -4.2, 66.6, 258.2 || MPU2 Acc: 3.07, -4.82, 2.19 | Gyro: -111.3, 39.5, 283.8 || Time: 184145 ms
Enc Cnt: -6 | Angle: -1.5° || MPU1 Acc: -8.78, -3.13, -0.12 | Gyro: -5.4, 68.9, 255.6 || MPU2 Acc: 3.91, -5.76, 2.23 | Gyro: -113.1, 37.8, 283.6 || Time: 184154 ms
Enc Cnt: -8 | Angle: -2.0° || MPU1 Acc: -9.22, -4.06, -0.73 | Gyro: -7.6, 72.4, 248.2 || MPU2 Acc: 4.75, -6.20, 2.40 | Gyro: -117.2, 34.4, 284.6 || Time: 184164 ms
Enc Cnt: -11 | Angle: -2.7° || MPU1 Acc: -10.02, -5.40, -1.38 | Gyro: -14.9, 78.2, 240.9 || MPU2 Acc: 5.34, -5.88, 2.44 | Gyro: -121.0, 23.8, 285.2 || Time: 184175 ms
Enc Cnt: -13 | Angle: -3.2° || MPU1 Acc: -10.47, -6.55, -1.61 | Gyro: -25.9, 82.2, 239.7 || MPU2 Acc: 6.38, -6.01, 2.87 | Gyro: -122.2, 12.2, 284.5 || Time: 184185 ms
Enc Cnt: -15 | Angle: -3.7° || MPU1 Acc: -10.47, -8.11, -1.60 | Gyro: -41.3, 84.0, 238.8 || MPU2 Acc: 7.67, -6.68, 3.15 | Gyro: -119.4, -3.1, 286.5 || Time: 184195 ms
Enc Cnt: -21 | Angle: -5.0° || MPU1 Acc: 28.77, 20.25, 21.67 | Gyro: 1.2, 485.2, -26.9 || MPU2 Acc: -9.48, -10.10, 18.73 | Gyro: 35.9, -65.4, 301.9 || Time: 184207 ms
Enc Cnt: -26 | Angle: -6.5° || MPU1 Acc: -10.47, -18.99, 17.70 | Gyro: -72.3, 0.8, 86.6 || MPU2 Acc: 15.57, 4.01, 18.73 | Gyro: -58.9, 53.6, 190.5 || Time: 184216 ms
