=== New Logging Session ===
Enc Cnt: 1 | Angle: 0.3° || MPU1 Acc: 0.02, -0.04, -0.03 | Gyro: 0.1, -0.3, -0.1 || MPU2 Acc: -0.03, -0.02, 0.07 | Gyro: -0.5, -0.1, -0.2 || Time: 12008 ms
Enc Cnt: 18 | Angle: 4.5° || MPU1 Acc: 0.08, 0.04, -0.91 | Gyro: 0.3, 0.6, -0.6 || MPU2 Acc: 0.79, -0.05, -1.29 | Gyro: -5.9, 2.9, -13.2 || Time: 148839 ms
Enc Cnt: 18 | Angle: 4.5° || MPU1 Acc: 0.45, 0.37, -0.49 | Gyro: 0.8, -0.3, -1.8 || MPU2 Acc: 0.71, -0.51, -0.55 | Gyro: -3.5, 3.8, -12.7 || Time: 148850 ms
Enc Cnt: 19 | Angle: 4.5° || MPU1 Acc: 0.02, -0.10, -0.67 | Gyro: 1.3, -2.2, -2.3 || MPU2 Acc: 0.90, 0.09, -1.01 | Gyro: -2.3, 4.9, -12.0 || Time: 148859 ms
Enc Cnt: 19 | Angle: 4.7° || MPU1 Acc: 0.11, 0.04, -0.81 | Gyro: 1.5, -3.1, -1.9 || MPU2 Acc: 0.83, 0.08, -1.15 | Gyro: -2.4, 5.3, -12.3 || Time: 148869 ms
Enc Cnt: 19 | Angle: 4.7° || MPU1 Acc: 0.17, -0.05, -0.70 | Gyro: 1.6, -4.1, -1.9 || MPU2 Acc: 0.61, 0.18, -1.16 | Gyro: -0.6, 5.2, -13.6 || Time: 148879 ms
Enc Cnt: 20 | Angle: 5.0° || MPU1 Acc: 0.16, -0.06, -0.78 | Gyro: 1.2, -4.8, -1.7 || MPU2 Acc: 0.61, 0.12, -1.06 | Gyro: 0.3, 4.7, -14.3 || Time: 148889 ms
Enc Cnt: 20 | Angle: 5.0° || MPU1 Acc: 0.06, -0.02, -0.85 | Gyro: 1.6, -6.2, -1.9 || MPU2 Acc: 0.62, 0.03, -1.50 | Gyro: 3.1, 5.5, -15.7 || Time: 148899 ms
Enc Cnt: 21 | Angle: 5.2° || MPU1 Acc: 0.05, -0.07, -0.73 | Gyro: 1.3, -7.6, -1.9 || MPU2 Acc: 0.71, 0.24, -1.22 | Gyro: 5.2, 4.4, -16.9 || Time: 148910 ms
Enc Cnt: 21 | Angle: 5.2° || MPU1 Acc: 0.12, -0.05, -0.64 | Gyro: 0.9, -8.4, -1.6 || MPU2 Acc: 0.91, 0.18, -0.91 | Gyro: 6.0, 4.0, -17.3 || Time: 148920 ms
Enc Cnt: 22 | Angle: 5.5° || MPU1 Acc: 0.20, -0.01, -0.63 | Gyro: 0.8, -8.2, -1.5 || MPU2 Acc: 0.94, 0.26, -0.82 | Gyro: 7.8, 4.0, -16.8 || Time: 148930 ms
Enc Cnt: 23 | Angle: 5.7° || MPU1 Acc: 0.16, -0.05, -0.69 | Gyro: 0.6, -7.3, -1.3 || MPU2 Acc: 0.84, 0.34, -0.72 | Gyro: 8.4, 3.9, -16.7 || Time: 148940 ms
Enc Cnt: 23 | Angle: 5.7° || MPU1 Acc: 0.13, -0.17, -0.57 | Gyro: 0.7, -6.4, -0.9 || MPU2 Acc: 0.82, 0.44, -0.68 | Gyro: 6.7, 3.1, -17.9 || Time: 148950 ms
Enc Cnt: 24 | Angle: 6.0° || MPU1 Acc: 0.16, -0.02, -0.55 | Gyro: 0.6, -4.9, -1.0 || MPU2 Acc: 0.74, 0.37, -0.57 | Gyro: 6.4, 2.0, -18.8 || Time: 148960 ms
Enc Cnt: 25 | Angle: 6.2° || MPU1 Acc: 0.17, -0.08, -0.63 | Gyro: 0.9, -3.4, -0.7 || MPU2 Acc: 0.90, 0.38, -0.71 | Gyro: 5.5, 1.5, -19.6 || Time: 148970 ms
Enc Cnt: 26 | Angle: 6.5° || MPU1 Acc: 0.15, -0.04, -0.61 | Gyro: 0.7, -2.4, -0.8 || MPU2 Acc: 1.01, 0.38, -0.69 | Gyro: 4.3, 0.9, -20.6 || Time: 148981 ms
Enc Cnt: 27 | Angle: 6.5° || MPU1 Acc: 0.13, -0.08, -0.63 | Gyro: 0.9, -2.0, -0.7 || MPU2 Acc: 1.11, 0.28, -0.84 | Gyro: 3.6, 0.6, -21.2 || Time: 148990 ms
Enc Cnt: 27 | Angle: 6.7° || MPU1 Acc: 0.13, -0.08, -0.63 | Gyro: 1.0, -1.3, -0.7 || MPU2 Acc: 1.25, 0.20, -0.64 | Gyro: 4.5, 0.0, -21.1 || Time: 149000 ms
Enc Cnt: 28 | Angle: 7.0° || MPU1 Acc: 0.11, -0.12, -0.67 | Gyro: 0.8, -2.1, -0.6 || MPU2 Acc: 1.31, 0.19, -0.97 | Gyro: 5.0, 0.7, -20.6 || Time: 149012 ms
Enc Cnt: 29 | Angle: 7.2° || MPU1 Acc: 0.15, 0.05, -0.57 | Gyro: 1.0, -3.0, -1.1 || MPU2 Acc: 1.39, 0.19, -0.81 | Gyro: 6.0, 1.7, -20.1 || Time: 149022 ms
Enc Cnt: 30 | Angle: 7.5° || MPU1 Acc: 0.14, 0.05, -0.64 | Gyro: 2.5, -3.0, -6.3 || MPU2 Acc: 1.52, -0.36, -1.01 | Gyro: 4.4, 1.3, -21.0 || Time: 149032 ms
Enc Cnt: 30 | Angle: 7.5° || MPU1 Acc: 0.15, -0.13, -0.55 | Gyro: 2.6, -2.9, -7.3 || MPU2 Acc: 1.10, 0.31, -0.80 | Gyro: 4.7, 2.2, -21.9 || Time: 149043 ms
Enc Cnt: 31 | Angle: 7.7° || MPU1 Acc: 0.09, -0.01, -0.55 | Gyro: 2.9, -2.9, -8.3 || MPU2 Acc: 1.05, 0.16, -0.90 | Gyro: 5.5, 1.5, -23.2 || Time: 149053 ms
Enc Cnt: 32 | Angle: 7.7° || MPU1 Acc: 0.17, -0.04, -0.46 | Gyro: 2.8, -2.1, -9.7 || MPU2 Acc: 1.21, 0.08, -0.62 | Gyro: 4.9, 1.2, -24.1 || Time: 149063 ms
Enc Cnt: 32 | Angle: 8.0° || MPU1 Acc: 0.08, 0.18, -0.89 | Gyro: 3.8, -1.1, -13.3 || MPU2 Acc: 1.02, -0.74, -0.97 | Gyro: 5.0, 0.1, -26.3 || Time: 149073 ms
Enc Cnt: 32 | Angle: 8.0° || MPU1 Acc: 0.15, 0.02, -0.67 | Gyro: 5.4, -3.1, -17.5 || MPU2 Acc: 1.20, -0.13, -0.91 | Gyro: 5.6, 0.4, -28.0 || Time: 149083 ms
Enc Cnt: 33 | Angle: 8.3° || MPU1 Acc: 0.10, -0.06, -0.50 | Gyro: 6.1, -3.3, -20.1 || MPU2 Acc: 1.55, -0.13, -0.89 | Gyro: 7.0, 0.8, -28.8 || Time: 149093 ms
Enc Cnt: 33 | Angle: 8.3° || MPU1 Acc: 0.15, -0.09, -0.52 | Gyro: 7.5, -3.2, -23.8 || MPU2 Acc: 1.77, -0.19, -0.70 | Gyro: 6.5, 1.8, -28.9 || Time: 149103 ms
Enc Cnt: 33 | Angle: 8.3° || MPU1 Acc: 0.21, -0.20, -0.48 | Gyro: 8.2, -3.7, -26.5 || MPU2 Acc: 1.84, 0.01, -0.68 | Gyro: 6.0, 2.8, -28.4 || Time: 149113 ms
Enc Cnt: 33 | Angle: 8.3° || MPU1 Acc: 0.17, -0.22, -0.51 | Gyro: 8.5, -3.8, -28.8 || MPU2 Acc: 1.76, 0.08, -0.78 | Gyro: 7.0, 3.9, -27.6 || Time: 149123 ms
Enc Cnt: 33 | Angle: 8.3° || MPU1 Acc: 0.21, -0.29, -0.34 | Gyro: 9.0, -3.5, -30.1 || MPU2 Acc: 1.68, 0.31, -0.71 | Gyro: 6.7, 4.2, -27.8 || Time: 149133 ms
Enc Cnt: 33 | Angle: 8.3° || MPU1 Acc: 0.18, -0.38, -0.57 | Gyro: 9.3, -3.0, -31.0 || MPU2 Acc: 1.69, 0.20, -0.57 | Gyro: 7.1, 4.1, -28.3 || Time: 149145 ms
Enc Cnt: 33 | Angle: 8.3° || MPU1 Acc: -0.38, -0.42, -0.21 | Gyro: 8.7, -1.5, -32.7 || MPU2 Acc: 1.54, -0.06, -0.35 | Gyro: 8.3, 3.6, -29.4 || Time: 149154 ms
Enc Cnt: 32 | Angle: 8.0° || MPU1 Acc: -0.15, -0.26, -0.69 | Gyro: 9.9, -2.4, -37.8 || MPU2 Acc: 1.76, -0.65, -0.91 | Gyro: 9.4, 4.0, -31.2 || Time: 149164 ms
Enc Cnt: 32 | Angle: 8.0° || MPU1 Acc: 0.02, -0.34, -0.31 | Gyro: 11.3, -2.7, -43.7 || MPU2 Acc: 1.87, -0.51, -0.65 | Gyro: 9.8, 4.7, -32.4 || Time: 149174 ms
Enc Cnt: 31 | Angle: 7.7° || MPU1 Acc: -0.20, -0.57, -0.81 | Gyro: 12.1, -2.2, -47.6 || MPU2 Acc: 2.02, -0.36, -0.30 | Gyro: 9.4, 5.3, -32.9 || Time: 149184 ms
Enc Cnt: 31 | Angle: 7.7° || MPU1 Acc: -0.16, -0.65, -0.38 | Gyro: 12.0, -2.1, -49.7 || MPU2 Acc: 2.08, -0.16, -0.52 | Gyro: 9.2, 5.9, -33.0 || Time: 149194 ms
Enc Cnt: 30 | Angle: 7.5° || MPU1 Acc: -0.13, -0.79, -0.53 | Gyro: 12.3, -1.7, -52.2 || MPU2 Acc: 1.97, 0.08, -0.48 | Gyro: 8.6, 5.6, -33.6 || Time: 149205 ms
Enc Cnt: 29 | Angle: 7.2° || MPU1 Acc: -0.16, -0.78, -0.47 | Gyro: 13.3, -0.1, -54.9 || MPU2 Acc: 1.92, -0.12, -0.35 | Gyro: 8.4, 4.7, -34.5 || Time: 149215 ms
Enc Cnt: 28 | Angle: 7.0° || MPU1 Acc: -0.09, -0.88, -0.46 | Gyro: 13.5, -0.2, -58.4 || MPU2 Acc: 1.92, -0.41, -0.84 | Gyro: 10.2, 4.1, -36.0 || Time: 149225 ms
Enc Cnt: 27 | Angle: 6.7° || MPU1 Acc: 0.10, -0.82, -0.57 | Gyro: 14.2, -1.9, -62.5 || MPU2 Acc: 1.90, -0.53, -0.82 | Gyro: 12.1, 4.7, -38.0 || Time: 149235 ms
Enc Cnt: 26 | Angle: 6.5° || MPU1 Acc: -0.09, -0.98, -0.54 | Gyro: 15.4, -3.8, -67.8 || MPU2 Acc: 1.96, -0.64, -0.87 | Gyro: 13.8, 5.0, -39.5 || Time: 149245 ms
Enc Cnt: 25 | Angle: 6.2° || MPU1 Acc: 0.29, -1.04, -0.57 | Gyro: 16.1, -6.3, -73.5 || MPU2 Acc: 2.13, -0.41, -1.02 | Gyro: 15.8, 5.6, -41.4 || Time: 149255 ms
Enc Cnt: 23 | Angle: 5.7° || MPU1 Acc: -1.58, -2.17, -1.14 | Gyro: 15.9, -6.2, -73.9 || MPU2 Acc: 2.54, 0.05, -0.66 | Gyro: 18.5, 5.5, -43.2 || Time: 149266 ms
Enc Cnt: 22 | Angle: 5.5° || MPU1 Acc: -0.57, -1.51, -0.63 | Gyro: 17.1, -7.7, -78.5 || MPU2 Acc: 2.02, -1.03, -0.70 | Gyro: 19.4, 5.1, -44.1 || Time: 149275 ms
Enc Cnt: 20 | Angle: 5.2° || MPU1 Acc: -0.90, -1.42, -1.18 | Gyro: 17.5, -10.9, -84.8 || MPU2 Acc: 2.31, -1.56, -0.74 | Gyro: 21.0, 7.7, -47.2 || Time: 149285 ms
Enc Cnt: 19 | Angle: 4.7° || MPU1 Acc: -0.80, -1.64, -0.97 | Gyro: 20.5, -12.0, -93.1 || MPU2 Acc: 1.99, -1.72, -0.68 | Gyro: 22.9, 8.0, -50.2 || Time: 149295 ms
Enc Cnt: 17 | Angle: 4.2° || MPU1 Acc: -0.74, -1.91, -0.58 | Gyro: 22.5, -13.6, -100.8 || MPU2 Acc: 2.04, -1.06, 0.05 | Gyro: 21.3, 9.7, -54.7 || Time: 149306 ms
Enc Cnt: 15 | Angle: 3.7° || MPU1 Acc: -0.04, -1.82, -0.33 | Gyro: 22.7, -12.4, -105.3 || MPU2 Acc: 1.98, -0.38, 0.07 | Gyro: 20.0, 9.4, -58.1 || Time: 149315 ms
Enc Cnt: 13 | Angle: 3.2° || MPU1 Acc: -1.20, -2.75, -0.83 | Gyro: 22.6, -9.0, -109.4 || MPU2 Acc: 1.99, -0.28, 0.37 | Gyro: 19.1, 6.0, -61.9 || Time: 149325 ms
Enc Cnt: 11 | Angle: 2.7° || MPU1 Acc: -0.25, -2.14, -0.44 | Gyro: 23.8, -5.8, -116.0 || MPU2 Acc: 1.77, -1.13, -0.02 | Gyro: 18.3, 5.4, -65.8 || Time: 149336 ms
Enc Cnt: 9 | Angle: 2.2° || MPU1 Acc: -0.61, -2.31, -0.47 | Gyro: 24.6, -6.1, -123.4 || MPU2 Acc: 1.84, -1.88, -0.31 | Gyro: 19.4, 5.6, -70.4 || Time: 149346 ms
Enc Cnt: 6 | Angle: 1.8° || MPU1 Acc: -1.43, -2.98, -0.83 | Gyro: 26.4, -7.0, -130.6 || MPU2 Acc: 2.26, -2.20, -0.47 | Gyro: 21.4, 7.2, -76.4 || Time: 149356 ms
Enc Cnt: 4 | Angle: 1.0° || MPU1 Acc: -2.03, -3.28, -1.07 | Gyro: 28.2, -9.0, -143.1 || MPU2 Acc: 2.58, -3.19, -0.80 | Gyro: 25.4, 7.9, -84.5 || Time: 149368 ms
Enc Cnt: 1 | Angle: 0.3° || MPU1 Acc: -3.33, -3.94, -0.93 | Gyro: 29.7, -13.5, -153.4 || MPU2 Acc: 2.34, -3.75, -0.51 | Gyro: 28.5, 9.8, -90.3 || Time: 149378 ms
Enc Cnt: -1 | Angle: -0.3° || MPU1 Acc: -2.95, -4.01, -1.07 | Gyro: 31.7, -14.9, -164.4 || MPU2 Acc: 2.53, -4.10, -0.96 | Gyro: 32.1, 10.5, -99.2 || Time: 149388 ms
Enc Cnt: -4 | Angle: -1.0° || MPU1 Acc: -4.49, -5.29, -1.79 | Gyro: 34.4, -13.3, -173.1 || MPU2 Acc: 2.79, -3.49, -0.48 | Gyro: 35.3, 9.5, -110.8 || Time: 149399 ms
Enc Cnt: -6 | Angle: -1.5° || MPU1 Acc: -0.14, -3.02, 0.03 | Gyro: 36.0, -16.8, -181.5 || MPU2 Acc: 1.63, -4.68, -0.28 | Gyro: 36.7, 16.6, -118.3 || Time: 149408 ms
Enc Cnt: -9 | Angle: -2.0° || MPU1 Acc: -7.18, -8.19, -2.26 | Gyro: 35.9, -10.5, -182.1 || MPU2 Acc: 3.94, -3.31, 0.88 | Gyro: 38.7, 7.5, -132.9 || Time: 149418 ms
Enc Cnt: -11 | Angle: -2.7° || MPU1 Acc: 0.37, -7.88, -1.84 | Gyro: 45.5, 1.2, -193.5 || MPU2 Acc: 4.40, -1.38, -0.47 | Gyro: 29.9, 7.9, -143.1 || Time: 149429 ms
Enc Cnt: -13 | Angle: -3.2° || MPU1 Acc: -2.28, -6.69, -2.05 | Gyro: 51.4, 13.4, -203.8 || MPU2 Acc: 3.27, -2.65, -0.51 | Gyro: 25.9, 23.0, -153.9 || Time: 149438 ms
Enc Cnt: -15 | Angle: -3.7° || MPU1 Acc: -3.53, -5.93, -1.24 | Gyro: 53.8, 21.9, -208.0 || MPU2 Acc: 4.00, -4.11, -0.02 | Gyro: 25.7, 24.2, -161.5 || Time: 149448 ms
Enc Cnt: -18 | Angle: -4.2° || MPU1 Acc: -2.74, -2.80, -1.58 | Gyro: 60.2, 19.5, -220.9 || MPU2 Acc: 0.08, -4.17, -0.21 | Gyro: 24.1, 19.1, -162.5 || Time: 149459 ms
Enc Cnt: -20 | Angle: -5.0° || MPU1 Acc: -3.15, -3.65, -0.77 | Gyro: 59.3, 19.9, -225.5 || MPU2 Acc: 0.28, -2.28, 0.26 | Gyro: 26.5, 17.3, -166.3 || Time: 149469 ms
Enc Cnt: -23 | Angle: -5.5° || MPU1 Acc: -4.26, -4.35, -0.56 | Gyro: 57.0, 21.9, -221.9 || MPU2 Acc: 0.50, -3.10, 0.10 | Gyro: 30.2, 11.0, -174.9 || Time: 149479 ms
Enc Cnt: -25 | Angle: -6.2° || MPU1 Acc: -2.08, -2.15, -0.02 | Gyro: 61.0, 17.5, -226.1 || MPU2 Acc: 0.59, -3.13, -0.70 | Gyro: 33.3, 13.1, -177.5 || Time: 149491 ms
Enc Cnt: -27 | Angle: -6.7° || MPU1 Acc: 0.39, -1.20, -0.88 | Gyro: 62.7, 11.1, -235.2 || MPU2 Acc: -1.27, -0.31, -1.51 | Gyro: 37.0, 9.7, -171.1 || Time: 149500 ms
Enc Cnt: -30 | Angle: -7.5° || MPU1 Acc: -4.18, 4.05, 1.97 | Gyro: 77.5, -1.3, -204.5 || MPU2 Acc: -0.17, 4.58, -2.70 | Gyro: 33.8, 29.8, -152.9 || Time: 149510 ms
Enc Cnt: -32 | Angle: -8.0° || MPU1 Acc: -4.66, 4.57, 1.37 | Gyro: 91.0, -15.7, -111.4 || MPU2 Acc: 0.01, 4.88, -0.45 | Gyro: 35.9, 56.6, -106.9 || Time: 149522 ms
Enc Cnt: -32 | Angle: -8.0° || MPU1 Acc: -10.50, 2.89, -1.60 | Gyro: 79.6, -19.4, -47.6 || MPU2 Acc: -0.43, 0.12, -0.87 | Gyro: 35.8, 50.9, -78.6 || Time: 149532 ms
Enc Cnt: -29 | Angle: -7.5° || MPU1 Acc: -10.50, 4.73, -0.67 | Gyro: 68.6, -29.8, 37.6 || MPU2 Acc: -1.44, -0.70, -0.49 | Gyro: 38.3, 60.8, -46.1 || Time: 149542 ms
Enc Cnt: -23 | Angle: -6.0° || MPU1 Acc: -2.73, 2.44, 0.30 | Gyro: 38.0, -63.9, 77.9 || MPU2 Acc: -3.18, -0.05, 0.71 | Gyro: 57.2, 48.1, 10.8 || Time: 149562 ms
Enc Cnt: -21 | Angle: -5.2° || MPU1 Acc: 2.08, 2.70, -0.69 | Gyro: 28.3, -69.2, 72.5 || MPU2 Acc: -2.49, -0.79, 0.45 | Gyro: 57.6, 41.3, 16.5 || Time: 149572 ms
Enc Cnt: -19 | Angle: -4.7° || MPU1 Acc: 1.60, 2.04, -0.34 | Gyro: 19.7, -68.5, 66.5 || MPU2 Acc: -2.90, 3.01, 0.60 | Gyro: 55.6, 34.1, 25.0 || Time: 149582 ms
Enc Cnt: -17 | Angle: -4.2° || MPU1 Acc: 2.91, 2.73, 0.31 | Gyro: 10.8, -64.0, 74.7 || MPU2 Acc: -2.57, 2.60, 0.38 | Gyro: 53.0, 25.1, 32.4 || Time: 149593 ms
Enc Cnt: -15 | Angle: -4.0° || MPU1 Acc: 0.91, 2.52, 0.20 | Gyro: 4.6, -62.5, 79.4 || MPU2 Acc: -2.03, 3.17, 0.26 | Gyro: 50.3, 20.8, 44.2 || Time: 149603 ms
Enc Cnt: -13 | Angle: -3.5° || MPU1 Acc: -0.26, 2.82, 0.78 | Gyro: -2.4, -62.2, 100.6 || MPU2 Acc: -1.69, 2.90, 0.54 | Gyro: 48.2, 18.3, 57.2 || Time: 149613 ms
Enc Cnt: -11 | Angle: -3.0° || MPU1 Acc: -0.42, 3.12, 0.46 | Gyro: -8.3, -65.3, 119.7 || MPU2 Acc: -1.49, 2.68, 0.43 | Gyro: 47.6, 16.9, 75.4 || Time: 149623 ms
Enc Cnt: -9 | Angle: -2.2° || MPU1 Acc: -0.39, 2.47, 0.41 | Gyro: -14.6, -66.9, 144.7 || MPU2 Acc: -1.20, 2.76, 0.59 | Gyro: 47.0, 15.9, 94.0 || Time: 149634 ms
Enc Cnt: -7 | Angle: -1.8° || MPU1 Acc: 1.33, 2.06, -0.11 | Gyro: -17.3, -68.0, 157.1 || MPU2 Acc: -0.78, 2.84, 0.14 | Gyro: 42.3, 16.3, 107.7 || Time: 149643 ms
Enc Cnt: -4 | Angle: -1.3° || MPU1 Acc: 2.69, 1.03, -0.10 | Gyro: -18.5, -65.3, 165.4 || MPU2 Acc: -0.77, 3.86, 0.04 | Gyro: 36.6, 15.1, 118.4 || Time: 149653 ms
Enc Cnt: -2 | Angle: -0.5° || MPU1 Acc: 4.04, 0.55, -0.63 | Gyro: -17.6, -56.8, 167.8 || MPU2 Acc: -0.63, 4.33, 0.03 | Gyro: 26.4, 16.2, 126.8 || Time: 149665 ms
Enc Cnt: -1 | Angle: -0.3° || MPU1 Acc: 4.19, 0.32, -0.59 | Gyro: -16.0, -47.6, 167.7 || MPU2 Acc: -0.48, 4.71, 0.19 | Gyro: 16.6, 14.7, 132.7 || Time: 149674 ms
Enc Cnt: 1 | Angle: 0.3° || MPU1 Acc: 4.02, 0.49, -0.50 | Gyro: -15.0, -35.8, 167.9 || MPU2 Acc: -0.20, 4.35, 0.23 | Gyro: 5.8, 15.3, 138.2 || Time: 149684 ms
Enc Cnt: 2 | Angle: 0.5° || MPU1 Acc: 3.22, 0.55, -0.79 | Gyro: -15.7, -22.9, 170.2 || MPU2 Acc: -0.18, 4.01, 0.18 | Gyro: -7.0, 14.9, 148.1 || Time: 149696 ms
Enc Cnt: 3 | Angle: 0.8° || MPU1 Acc: 2.64, 0.75, -0.78 | Gyro: -17.7, -13.7, 174.0 || MPU2 Acc: -0.19, 3.54, 0.02 | Gyro: -15.2, 15.2, 155.9 || Time: 149706 ms
Enc Cnt: 3 | Angle: 0.8° || MPU1 Acc: 1.92, 0.64, -0.75 | Gyro: -20.5, -5.8, 178.7 || MPU2 Acc: -0.23, 3.15, 0.11 | Gyro: -23.0, 14.2, 165.1 || Time: 149716 ms
Enc Cnt: 4 | Angle: 1.0° || MPU1 Acc: 1.35, 0.61, -0.86 | Gyro: -22.7, 1.4, 184.2 || MPU2 Acc: -0.23, 2.74, -0.15 | Gyro: -32.2, 13.5, 173.7 || Time: 149727 ms
Enc Cnt: 4 | Angle: 1.0° || MPU1 Acc: 0.76, 0.25, -0.98 | Gyro: -23.4, 8.0, 189.6 || MPU2 Acc: 0.05, 2.54, -0.14 | Gyro: -38.9, 13.8, 180.1 || Time: 149736 ms
Enc Cnt: 4 | Angle: 1.0° || MPU1 Acc: 0.57, 0.12, -0.81 | Gyro: -22.6, 15.0, 195.8 || MPU2 Acc: 0.41, 2.02, -0.73 | Gyro: -47.4, 15.0, 187.8 || Time: 149746 ms
Enc Cnt: 4 | Angle: 1.0° || MPU1 Acc: 0.13, -0.65, -0.97 | Gyro: -17.8, 25.2, 201.4 || MPU2 Acc: 0.94, 1.95, -0.48 | Gyro: -58.9, 18.7, 194.7 || Time: 149758 ms
Enc Cnt: 4 | Angle: 1.0° || MPU1 Acc: -0.21, -0.93, -1.19 | Gyro: -13.6, 34.6, 204.8 || MPU2 Acc: 1.17, 1.39, -0.37 | Gyro: -68.7, 22.9, 197.4 || Time: 149767 ms
Enc Cnt: 4 | Angle: 1.0° || MPU1 Acc: -1.32, -1.55, -1.77 | Gyro: -10.2, 44.8, 208.5 || MPU2 Acc: 1.37, 0.78, -0.48 | Gyro: -78.8, 26.0, 201.2 || Time: 149777 ms
Enc Cnt: 4 | Angle: 1.0° || MPU1 Acc: -2.17, -1.46, -1.93 | Gyro: -10.5, 54.0, 210.6 || MPU2 Acc: 1.37, -0.19, -0.18 | Gyro: -88.8, 25.1, 205.4 || Time: 149787 ms
Enc Cnt: 4 | Angle: 1.0° || MPU1 Acc: -3.10, -1.87, -1.97 | Gyro: -16.0, 60.9, 214.4 || MPU2 Acc: 1.62, -1.04, 0.25 | Gyro: -95.4, 19.7, 207.2 || Time: 149797 ms
Enc Cnt: 4 | Angle: 1.0° || MPU1 Acc: -4.10, -2.47, -2.04 | Gyro: -24.4, 65.5, 216.3 || MPU2 Acc: 1.95, -1.96, 0.41 | Gyro: -99.2, 11.5, 210.2 || Time: 149807 ms
Enc Cnt: 4 | Angle: 1.0° || MPU1 Acc: -4.15, -3.43, -2.06 | Gyro: -34.8, 68.8, 216.3 || MPU2 Acc: 2.21, -2.48, 0.46 | Gyro: -101.6, -0.7, 211.2 || Time: 149818 ms
Enc Cnt: 4 | Angle: 1.0° || MPU1 Acc: -3.72, -4.36, -1.76 | Gyro: -43.1, 71.9, 209.4 || MPU2 Acc: 2.93, -2.79, 0.76 | Gyro: -103.5, -10.8, 207.7 || Time: 149828 ms
Enc Cnt: 3 | Angle: 0.8° || MPU1 Acc: -3.41, -4.92, -1.79 | Gyro: -50.1, 75.2, 198.7 || MPU2 Acc: 3.22, -3.01, 0.98 | Gyro: -104.9, -19.0, 202.0 || Time: 149838 ms
Enc Cnt: 3 | Angle: 0.8° || MPU1 Acc: -3.15, -5.09, -0.79 | Gyro: -53.2, 79.1, 183.3 || MPU2 Acc: 3.63, -3.36, 1.29 | Gyro: -105.7, -25.8, 197.0 || Time: 149848 ms
Enc Cnt: 2 | Angle: 0.5° || MPU1 Acc: -3.67, -5.85, 0.15 | Gyro: -50.7, 80.2, 167.1 || MPU2 Acc: 4.84, -3.84, 0.64 | Gyro: -106.7, -26.3, 189.2 || Time: 149858 ms
Enc Cnt: 1 | Angle: 0.3° || MPU1 Acc: -4.57, -6.45, 0.89 | Gyro: -42.9, 80.3, 154.6 || MPU2 Acc: 5.57, -3.95, 1.40 | Gyro: -106.4, -19.0, 183.8 || Time: 149868 ms
Enc Cnt: -1 | Angle: -0.3° || MPU1 Acc: -5.30, -6.86, 1.31 | Gyro: -31.9, 79.2, 146.0 || MPU2 Acc: 6.00, -4.24, 1.51 | Gyro: -106.0, -8.5, 175.7 || Time: 149878 ms
Enc Cnt: -3 | Angle: -0.8° || MPU1 Acc: -5.86, -7.00, 1.39 | Gyro: -19.6, 76.5, 140.8 || MPU2 Acc: 5.84, -4.00, 1.44 | Gyro: -104.2, 4.6, 168.4 || Time: 149889 ms
Enc Cnt: -4 | Angle: -1.0° || MPU1 Acc: -5.75, -6.86, 1.62 | Gyro: -10.4, 74.8, 138.3 || MPU2 Acc: 5.94, -4.21, 1.49 | Gyro: -101.7, 13.3, 163.7 || Time: 149898 ms
Enc Cnt: -6 | Angle: -1.3° || MPU1 Acc: -5.90, -6.86, 1.30 | Gyro: -1.4, 72.6, 136.1 || MPU2 Acc: 5.92, -4.16, 1.64 | Gyro: -100.2, 22.7, 157.2 || Time: 149908 ms
Enc Cnt: -7 | Angle: -1.8° || MPU1 Acc: -6.30, -6.86, 0.52 | Gyro: 3.3, 70.5, 136.5 || MPU2 Acc: 5.38, -4.06, 1.70 | Gyro: -97.7, 28.8, 151.4 || Time: 149919 ms
Enc Cnt: -8 | Angle: -2.0° || MPU1 Acc: -6.64, -6.60, -0.44 | Gyro: 0.3, 67.9, 141.2 || MPU2 Acc: 4.97, -4.10, 1.59 | Gyro: -94.5, 27.7, 147.7 || Time: 149929 ms
Enc Cnt: -9 | Angle: -2.0° || MPU1 Acc: -5.83, -6.18, -0.71 | Gyro: -9.9, 63.1, 146.5 || MPU2 Acc: 4.17, -3.88, 1.28 | Gyro: -90.8, 17.6, 144.0 || Time: 149939 ms
Enc Cnt: -9 | Angle: -2.2° || MPU1 Acc: -3.79, -6.65, -0.99 | Gyro: -26.0, 57.6, 142.2 || MPU2 Acc: 4.08, -3.52, 1.31 | Gyro: -83.6, 0.5, 139.0 || Time: 149951 ms
Enc Cnt: -9 | Angle: -2.2° || MPU1 Acc: -10.50, -15.05, -17.59 | Gyro: -32.4, 66.6, 105.5 || MPU2 Acc: 6.49, -3.97, -7.53 | Gyro: -79.3, -16.5, 125.8 || Time: 149961 ms
Enc Cnt: -10 | Angle: -2.5° || MPU1 Acc: 0.04, -11.39, 12.71 | Gyro: -43.4, 34.2, 101.5 || MPU2 Acc: 5.04, -0.78, 0.93 | Gyro: -69.5, -19.9, 110.5 || Time: 149971 ms
