=== New Logging Session ===
Enc Cnt: -3 | Angle: -0.8° || MPU1 Acc: -0.02, 0.05, -0.14 | Gyro: -0.2, 0.0, 0.1 || MPU2 Acc: 0.08, 0.05, -0.04 | Gyro: -0.3, -0.1, 0.3 || Time: 12006 ms
Enc Cnt: 3 | Angle: 0.8° || MPU1 Acc: -0.16, 0.19, 0.51 | Gyro: 5.7, -22.0, -20.0 || MPU2 Acc: -0.02, -0.43, 0.35 | Gyro: 21.5, 6.7, -8.6 || Time: 158217 ms
Enc Cnt: 3 | Angle: 0.8° || MPU1 Acc: -1.15, 0.05, 0.66 | Gyro: 6.0, -21.7, -22.6 || MPU2 Acc: -0.08, -1.10, 1.44 | Gyro: 24.9, 5.5, -11.6 || Time: 158227 ms
Enc Cnt: 2 | Angle: 0.5° || MPU1 Acc: -0.71, 0.18, 0.39 | Gyro: 7.8, -27.6, -30.5 || MPU2 Acc: 0.52, -1.26, 0.05 | Gyro: 26.5, 6.4, -15.1 || Time: 158237 ms
Enc Cnt: 2 | Angle: 0.5° || MPU1 Acc: -0.19, 0.18, 0.62 | Gyro: 8.1, -30.1, -32.7 || MPU2 Acc: 0.20, -0.78, 0.56 | Gyro: 30.9, 6.6, -17.9 || Time: 158247 ms
Enc Cnt: 1 | Angle: 0.3° || MPU1 Acc: -0.95, 0.07, 0.54 | Gyro: 7.9, -31.5, -33.6 || MPU2 Acc: 0.40, -1.28, 0.96 | Gyro: 35.0, 8.3, -21.4 || Time: 158258 ms
Enc Cnt: 1 | Angle: 0.3° || MPU1 Acc: -1.30, -0.22, 0.28 | Gyro: 7.5, -35.3, -35.9 || MPU2 Acc: 0.42, -1.18, 1.07 | Gyro: 38.1, 10.3, -24.2 || Time: 158268 ms
Enc Cnt: 0 | Angle: 0.0° || MPU1 Acc: -1.47, 0.04, 0.39 | Gyro: 8.1, -37.2, -43.9 || MPU2 Acc: 0.88, -2.07, 0.52 | Gyro: 40.4, 8.0, -28.7 || Time: 158278 ms
Enc Cnt: 0 | Angle: 0.0° || MPU1 Acc: -1.10, 0.16, 0.49 | Gyro: 8.4, -40.2, -50.9 || MPU2 Acc: -0.08, -2.11, 0.64 | Gyro: 45.8, 6.8, -32.9 || Time: 158288 ms
Enc Cnt: -1 | Angle: -0.3° || MPU1 Acc: -1.29, 0.05, 0.55 | Gyro: 10.1, -44.4, -57.9 || MPU2 Acc: 0.39, -2.25, 0.86 | Gyro: 49.8, 9.3, -38.5 || Time: 158298 ms
Enc Cnt: -1 | Angle: -0.3° || MPU1 Acc: -2.30, -0.52, 1.09 | Gyro: 9.7, -46.7, -62.2 || MPU2 Acc: 0.65, -2.37, 1.43 | Gyro: 54.9, 8.6, -42.6 || Time: 158308 ms
Enc Cnt: -3 | Angle: -0.8° || MPU1 Acc: -2.25, -0.58, 0.68 | Gyro: 11.5, -54.1, -78.6 || MPU2 Acc: 0.65, -2.60, 0.54 | Gyro: 61.8, 8.7, -52.1 || Time: 158329 ms
Enc Cnt: -4 | Angle: -1.0° || MPU1 Acc: -3.16, -0.72, 0.41 | Gyro: 11.9, -60.7, -82.6 || MPU2 Acc: 0.95, -3.27, 0.53 | Gyro: 68.8, 9.5, -56.5 || Time: 158339 ms
Enc Cnt: -5 | Angle: -1.3° || MPU1 Acc: -3.87, -1.01, 0.41 | Gyro: 13.6, -67.2, -88.0 || MPU2 Acc: 1.08, -3.46, 0.67 | Gyro: 76.5, 11.8, -62.1 || Time: 158349 ms
Enc Cnt: -5 | Angle: -1.3° || MPU1 Acc: -4.49, -1.27, 0.34 | Gyro: 15.1, -75.7, -90.1 || MPU2 Acc: 1.39, -3.96, 0.44 | Gyro: 86.3, 14.0, -69.2 || Time: 158359 ms
Enc Cnt: -6 | Angle: -1.5° || MPU1 Acc: -5.64, -1.68, 0.63 | Gyro: 16.4, -87.8, -93.5 || MPU2 Acc: 1.60, -3.90, 1.02 | Gyro: 98.3, 16.4, -77.3 || Time: 158370 ms
Enc Cnt: -6 | Angle: -1.5° || MPU1 Acc: -3.10, -0.85, 0.37 | Gyro: 17.6, -99.5, -100.1 || MPU2 Acc: 1.38, -3.68, -0.20 | Gyro: 105.2, 19.7, -84.0 || Time: 158379 ms
Enc Cnt: -7 | Angle: -1.8° || MPU1 Acc: -5.03, -2.59, 0.00 | Gyro: 24.0, -102.4, -106.9 || MPU2 Acc: 1.54, -1.90, 0.70 | Gyro: 107.6, 22.2, -90.1 || Time: 158389 ms
Enc Cnt: -7 | Angle: -1.8° || MPU1 Acc: -6.45, -1.02, 0.94 | Gyro: 21.8, -117.5, -101.0 || MPU2 Acc: 2.30, -5.56, 0.67 | Gyro: 119.6, 27.0, -96.4 || Time: 158400 ms
Enc Cnt: -6 | Angle: -1.5° || MPU1 Acc: -5.92, -0.56, 0.89 | Gyro: 18.4, -138.1, -105.4 || MPU2 Acc: 1.86, -6.21, -0.01 | Gyro: 136.6, 31.9, -96.8 || Time: 158410 ms
Enc Cnt: -6 | Angle: -1.5° || MPU1 Acc: -7.46, -1.03, 0.53 | Gyro: 12.8, -153.9, -101.2 || MPU2 Acc: 1.22, -4.36, 0.98 | Gyro: 150.0, 32.7, -100.7 || Time: 158420 ms
Enc Cnt: -5 | Angle: -1.3° || MPU1 Acc: -4.92, 0.16, 1.21 | Gyro: 2.0, -176.5, -93.7 || MPU2 Acc: 0.41, -3.17, 0.57 | Gyro: 164.9, 24.4, -101.2 || Time: 158432 ms
Enc Cnt: -2 | Angle: -0.8° || MPU1 Acc: -0.68, 4.56, -5.22 | Gyro: -18.5, -218.4, -86.2 || MPU2 Acc: -3.73, -2.82, -0.78 | Gyro: 169.0, 4.8, -91.0 || Time: 158441 ms
Enc Cnt: -1 | Angle: -0.3° || MPU1 Acc: 3.92, 6.87, -7.05 | Gyro: -69.4, -164.8, -83.0 || MPU2 Acc: -4.70, 5.08, 3.94 | Gyro: 164.2, -15.2, -60.4 || Time: 158451 ms
Enc Cnt: 0 | Angle: 0.0° || MPU1 Acc: 8.87, 9.77, -10.74 | Gyro: -144.6, -123.4, -61.2 || MPU2 Acc: -6.59, 7.11, -0.38 | Gyro: 140.4, -99.5, -10.7 || Time: 158463 ms
Enc Cnt: 1 | Angle: 0.3° || MPU1 Acc: 8.90, 8.79, -9.91 | Gyro: -202.5, -65.7, -48.4 || MPU2 Acc: -7.46, 7.71, -1.29 | Gyro: 113.8, -162.8, 28.4 || Time: 158473 ms
Enc Cnt: 0 | Angle: 0.0° || MPU1 Acc: 6.72, 7.90, -9.62 | Gyro: -260.5, -28.3, -38.9 || MPU2 Acc: -8.78, 4.46, -3.00 | Gyro: 97.8, -229.1, 57.0 || Time: 158483 ms
Enc Cnt: -1 | Angle: -0.3° || MPU1 Acc: 3.36, 6.56, -7.57 | Gyro: -311.3, -5.0, -30.2 || MPU2 Acc: -8.59, 0.57, -3.66 | Gyro: 96.0, -288.9, 72.8 || Time: 158493 ms
Enc Cnt: -1 | Angle: -0.3° || MPU1 Acc: 1.02, 5.69, -6.75 | Gyro: -348.3, -4.8, -28.9 || MPU2 Acc: -8.97, -2.30, -5.15 | Gyro: 120.3, -335.9, 82.8 || Time: 158503 ms
Enc Cnt: -2 | Angle: -0.5° || MPU1 Acc: -0.09, 4.47, -4.89 | Gyro: -377.9, -14.8, -21.3 || MPU2 Acc: -5.41, -1.27, -5.75 | Gyro: 118.3, -352.9, 84.8 || Time: 158513 ms
Enc Cnt: -2 | Angle: -0.5° || MPU1 Acc: 0.83, 3.14, -4.23 | Gyro: -393.2, -21.3, -2.6 || MPU2 Acc: -3.78, 0.39, -6.90 | Gyro: 127.1, -365.7, 98.0 || Time: 158524 ms
Enc Cnt: -1 | Angle: -0.3° || MPU1 Acc: -0.04, 1.73, -3.59 | Gyro: -393.4, -20.2, 19.0 || MPU2 Acc: -3.02, 1.14, -5.23 | Gyro: 135.4, -371.7, 104.4 || Time: 158533 ms
Enc Cnt: 0 | Angle: 0.0° || MPU1 Acc: 1.36, 1.26, -2.06 | Gyro: -382.1, -17.7, 40.4 || MPU2 Acc: 0.49, 1.62, -4.36 | Gyro: 125.1, -356.7, 113.9 || Time: 158543 ms
Enc Cnt: 1 | Angle: 0.3° || MPU1 Acc: 0.89, -0.05, -1.39 | Gyro: -358.0, -13.6, 61.9 || MPU2 Acc: 2.39, 2.25, -3.05 | Gyro: 109.7, -322.8, 130.5 || Time: 158554 ms
Enc Cnt: 2 | Angle: 0.5° || MPU1 Acc: 0.95, -0.57, 0.01 | Gyro: -330.1, -11.3, 77.7 || MPU2 Acc: 2.75, 2.41, -2.72 | Gyro: 97.7, -291.6, 142.3 || Time: 158563 ms
Enc Cnt: 3 | Angle: 0.8° || MPU1 Acc: 0.35, -1.71, 1.72 | Gyro: -293.4, -11.6, 93.2 || MPU2 Acc: 3.40, 2.06, -1.97 | Gyro: 84.9, -251.5, 149.3 || Time: 158573 ms
Enc Cnt: 4 | Angle: 1.0° || MPU1 Acc: 0.30, -1.20, 2.10 | Gyro: -243.8, -16.0, 105.4 || MPU2 Acc: 3.93, 0.74, -1.07 | Gyro: 74.3, -198.8, 152.3 || Time: 158585 ms
Enc Cnt: 4 | Angle: 1.0° || MPU1 Acc: -2.34, -2.54, 4.42 | Gyro: -198.9, -22.9, 115.0 || MPU2 Acc: 4.44, 1.24, -0.27 | Gyro: 68.2, -155.8, 152.8 || Time: 158594 ms
Enc Cnt: 5 | Angle: 1.3° || MPU1 Acc: -2.52, -0.85, 3.17 | Gyro: -158.1, -35.8, 127.3 || MPU2 Acc: 3.92, -0.25, -0.66 | Gyro: 60.2, -109.2, 155.2 || Time: 158604 ms
Enc Cnt: 6 | Angle: 1.5° || MPU1 Acc: -2.92, 0.07, 2.18 | Gyro: -117.7, -46.7, 147.6 || MPU2 Acc: 2.74, -0.20, -0.23 | Gyro: 54.6, -63.0, 161.4 || Time: 158616 ms
Enc Cnt: 6 | Angle: 1.5° || MPU1 Acc: -2.56, 0.63, 0.91 | Gyro: -93.4, -51.2, 161.9 || MPU2 Acc: 1.87, -0.34, -0.55 | Gyro: 48.9, -36.9, 168.6 || Time: 158626 ms
Enc Cnt: 7 | Angle: 1.8° || MPU1 Acc: -1.78, 0.99, -0.18 | Gyro: -76.2, -52.6, 174.0 || MPU2 Acc: 0.96, -0.20, -0.66 | Gyro: 40.9, -18.5, 172.7 || Time: 158636 ms
Enc Cnt: 8 | Angle: 2.0° || MPU1 Acc: -1.17, 1.09, -1.32 | Gyro: -63.5, -48.9, 181.6 || MPU2 Acc: 0.30, -0.32, -0.77 | Gyro: 32.6, -7.3, 177.1 || Time: 158646 ms
Enc Cnt: 9 | Angle: 2.2° || MPU1 Acc: -0.75, 1.35, -2.17 | Gyro: -57.1, -41.8, 184.2 || MPU2 Acc: -0.05, -0.37, -0.91 | Gyro: 24.0, -2.5, 181.4 || Time: 158656 ms
Enc Cnt: 10 | Angle: 2.5° || MPU1 Acc: -0.60, 1.66, -3.19 | Gyro: -57.8, -32.7, 185.0 || MPU2 Acc: -0.78, -0.60, -1.03 | Gyro: 14.7, -5.4, 185.0 || Time: 158666 ms
Enc Cnt: 10 | Angle: 2.5° || MPU1 Acc: -0.22, 2.00, -3.91 | Gyro: -63.6, -21.0, 182.0 || MPU2 Acc: -1.40, -0.86, -1.20 | Gyro: 5.4, -15.5, 187.3 || Time: 158677 ms
Enc Cnt: 10 | Angle: 2.5° || MPU1 Acc: -0.02, 2.01, -4.37 | Gyro: -73.7, -8.5, 175.9 || MPU2 Acc: -1.82, -1.02, -1.34 | Gyro: -1.7, -30.9, 186.8 || Time: 158687 ms
Enc Cnt: 11 | Angle: 2.7° || MPU1 Acc: 0.08, 1.98, -4.68 | Gyro: -86.4, 4.8, 167.6 || MPU2 Acc: -2.00, -1.21, -1.16 | Gyro: -8.4, -48.5, 186.5 || Time: 158697 ms
Enc Cnt: 10 | Angle: 2.5° || MPU1 Acc: -0.13, 1.88, -4.65 | Gyro: -98.8, 18.4, 157.9 || MPU2 Acc: -1.32, -1.39, -1.19 | Gyro: -16.1, -65.6, 186.9 || Time: 158707 ms
Enc Cnt: 10 | Angle: 2.5° || MPU1 Acc: -0.84, 1.59, -4.51 | Gyro: -110.0, 31.1, 150.1 || MPU2 Acc: -0.88, -1.78, -0.96 | Gyro: -24.2, -80.3, 187.3 || Time: 158717 ms
Enc Cnt: 9 | Angle: 2.2° || MPU1 Acc: -1.71, 1.01, -3.20 | Gyro: -118.3, 43.9, 144.3 || MPU2 Acc: -0.24, -1.48, -1.06 | Gyro: -32.1, -91.0, 187.4 || Time: 158727 ms
Enc Cnt: 8 | Angle: 2.0° || MPU1 Acc: -3.11, 0.25, -3.10 | Gyro: -121.8, 47.4, 141.8 || MPU2 Acc: 0.94, -2.58, -0.67 | Gyro: -35.7, -95.2, 188.1 || Time: 158737 ms
Enc Cnt: 7 | Angle: 1.8° || MPU1 Acc: -4.64, -0.44, -2.21 | Gyro: -119.6, 52.3, 143.3 || MPU2 Acc: 1.74, -2.94, -0.84 | Gyro: -40.4, -96.8, 188.1 || Time: 158748 ms
Enc Cnt: 7 | Angle: 1.8° || MPU1 Acc: -5.03, -1.18, -1.21 | Gyro: -113.2, 51.1, 149.0 || MPU2 Acc: 2.72, -2.91, -0.61 | Gyro: -43.9, -88.4, 185.9 || Time: 158757 ms
Enc Cnt: 6 | Angle: 1.5° || MPU1 Acc: -4.60, -2.61, 0.67 | Gyro: -96.9, 48.7, 151.2 || MPU2 Acc: 4.00, -2.47, 0.16 | Gyro: -45.8, -73.5, 182.7 || Time: 158767 ms
Enc Cnt: 5 | Angle: 1.3° || MPU1 Acc: -4.86, -3.82, 2.25 | Gyro: -69.3, 45.9, 151.3 || MPU2 Acc: 5.02, -2.34, 1.21 | Gyro: -50.6, -46.9, 175.5 || Time: 158778 ms
Enc Cnt: 5 | Angle: 1.3° || MPU1 Acc: -5.38, -4.31, 3.52 | Gyro: -40.6, 40.3, 152.9 || MPU2 Acc: 5.51, -2.40, 1.36 | Gyro: -54.6, -17.6, 167.0 || Time: 158788 ms
Enc Cnt: 4 | Angle: 1.0° || MPU1 Acc: -5.71, -4.48, 4.07 | Gyro: -10.1, 31.9, 154.3 || MPU2 Acc: 5.46, -2.80, 1.67 | Gyro: -55.0, 12.3, 157.5 || Time: 158798 ms
Enc Cnt: 4 | Angle: 1.0° || MPU1 Acc: -5.52, -4.47, 4.24 | Gyro: 24.2, 20.8, 155.0 || MPU2 Acc: 5.38, -2.71, 1.84 | Gyro: -54.9, 46.1, 145.6 || Time: 158810 ms
Enc Cnt: 4 | Angle: 1.0° || MPU1 Acc: -4.99, -4.50, 4.02 | Gyro: 48.9, 13.2, 155.0 || MPU2 Acc: 5.27, -2.29, 1.93 | Gyro: -55.2, 71.8, 137.8 || Time: 158819 ms
Enc Cnt: 4 | Angle: 1.0° || MPU1 Acc: -4.04, -4.70, 3.57 | Gyro: 73.1, 6.9, 154.3 || MPU2 Acc: 4.91, -1.39, 1.92 | Gyro: -57.9, 96.3, 127.9 || Time: 158829 ms
Enc Cnt: 4 | Angle: 1.0° || MPU1 Acc: -2.76, -4.73, 2.75 | Gyro: 93.8, 4.8, 150.9 || MPU2 Acc: 4.31, -0.76, 1.55 | Gyro: -61.4, 114.3, 117.3 || Time: 158839 ms
Enc Cnt: 4 | Angle: 1.0° || MPU1 Acc: -1.88, -4.45, 1.76 | Gyro: 108.3, 5.4, 145.8 || MPU2 Acc: 3.36, -0.27, 1.34 | Gyro: -65.4, 126.8, 107.6 || Time: 158849 ms
Enc Cnt: 4 | Angle: 1.0° || MPU1 Acc: -0.83, -3.98, 0.79 | Gyro: 116.7, 7.5, 138.6 || MPU2 Acc: 2.56, 0.32, 1.10 | Gyro: -70.2, 131.5, 95.7 || Time: 158859 ms
Enc Cnt: 5 | Angle: 1.3° || MPU1 Acc: 0.34, -3.01, 0.05 | Gyro: 116.5, 14.1, 128.7 || MPU2 Acc: 1.35, 0.74, 0.98 | Gyro: -73.8, 128.0, 85.6 || Time: 158870 ms
Enc Cnt: 5 | Angle: 1.3° || MPU1 Acc: 0.89, -2.27, -0.31 | Gyro: 108.7, 20.3, 118.6 || MPU2 Acc: 0.50, 0.60, 1.21 | Gyro: -75.8, 116.6, 77.9 || Time: 158880 ms
Enc Cnt: 5 | Angle: 1.3° || MPU1 Acc: 1.37, -1.23, 0.53 | Gyro: 93.2, 28.3, 106.7 || MPU2 Acc: -0.53, 0.66, 1.67 | Gyro: -73.3, 97.9, 72.4 || Time: 158890 ms
Enc Cnt: 5 | Angle: 1.3° || MPU1 Acc: 0.59, -0.44, -0.04 | Gyro: 71.9, 30.7, 95.7 || MPU2 Acc: -1.07, -0.17, 2.22 | Gyro: -69.2, 76.4, 69.3 || Time: 158900 ms
Enc Cnt: 5 | Angle: 1.3° || MPU1 Acc: 0.05, -0.26, 0.46 | Gyro: 46.8, 30.2, 82.7 || MPU2 Acc: -1.40, -1.02, 2.17 | Gyro: -58.5, 51.7, 65.4 || Time: 158910 ms
Enc Cnt: 5 | Angle: 1.3° || MPU1 Acc: 0.03, -0.50, 0.94 | Gyro: 22.9, 25.1, 67.9 || MPU2 Acc: -1.89, -1.13, 1.94 | Gyro: -43.4, 26.3, 57.1 || Time: 158920 ms
Enc Cnt: 5 | Angle: 1.3° || MPU1 Acc: 0.46, -1.13, 1.20 | Gyro: 1.3, 19.1, 52.1 || MPU2 Acc: -1.09, -0.24, 1.77 | Gyro: -28.0, 3.8, 46.0 || Time: 158931 ms
Enc Cnt: 5 | Angle: 1.3° || MPU1 Acc: 0.83, -1.56, 1.34 | Gyro: -12.0, 16.2, 41.0 || MPU2 Acc: 0.02, 0.54, 1.95 | Gyro: -18.9, -9.6, 39.3 || Time: 158941 ms
Enc Cnt: 5 | Angle: 1.3° || MPU1 Acc: 1.30, -1.97, 1.39 | Gyro: -20.0, 14.8, 31.8 || MPU2 Acc: 0.59, 1.24, 1.66 | Gyro: -14.7, -17.7, 32.5 || Time: 158951 ms
Enc Cnt: 5 | Angle: 1.3° || MPU1 Acc: 1.40, -2.11, 1.54 | Gyro: -22.9, 14.4, 23.8 || MPU2 Acc: 0.76, 1.60, 1.51 | Gyro: -11.0, -22.4, 26.0 || Time: 158961 ms
Enc Cnt: 5 | Angle: 1.3° || MPU1 Acc: 1.39, -2.20, 1.75 | Gyro: -24.3, 13.3, 15.3 || MPU2 Acc: 0.86, 1.45, 1.42 | Gyro: -7.1, -25.0, 18.7 || Time: 158972 ms
Enc Cnt: 5 | Angle: 1.3° || MPU1 Acc: 1.39, -2.20, 1.78 | Gyro: -24.9, 10.9, 7.7 || MPU2 Acc: 0.74, 1.48, 1.19 | Gyro: -4.1, -25.7, 11.5 || Time: 158982 ms
Enc Cnt: 6 | Angle: 1.5° || MPU1 Acc: 1.42, -2.16, 1.69 | Gyro: -24.3, 9.6, -0.1 || MPU2 Acc: 1.14, 1.52, 1.11 | Gyro: -0.5, -26.7, 4.5 || Time: 158992 ms
Enc Cnt: 6 | Angle: 1.5° || MPU1 Acc: 1.59, -2.30, 1.53 | Gyro: -22.9, 8.2, -7.2 || MPU2 Acc: 1.35, 1.75, 1.10 | Gyro: 1.4, -26.5, -1.8 || Time: 159002 ms
Enc Cnt: 6 | Angle: 1.5° || MPU1 Acc: 1.76, -2.38, 1.39 | Gyro: -21.0, 7.3, -14.6 || MPU2 Acc: 1.24, 1.88, 0.94 | Gyro: 2.1, -25.4, -8.5 || Time: 159012 ms
Enc Cnt: 6 | Angle: 1.5° || MPU1 Acc: 1.77, -2.50, 1.22 | Gyro: -18.6, 7.1, -21.9 || MPU2 Acc: 1.33, 1.84, 0.80 | Gyro: 3.0, -24.3, -15.7 || Time: 159022 ms
Enc Cnt: 6 | Angle: 1.5° || MPU1 Acc: 1.69, -2.37, 1.08 | Gyro: -16.1, 7.5, -31.1 || MPU2 Acc: 1.32, 1.65, 0.93 | Gyro: 3.2, -23.6, -23.5 || Time: 159034 ms
Enc Cnt: 5 | Angle: 1.3° || MPU1 Acc: 1.35, -2.22, 1.13 | Gyro: -15.2, 7.3, -37.6 || MPU2 Acc: 1.26, 1.58, 0.97 | Gyro: 5.2, -23.9, -28.9 || Time: 159043 ms
Enc Cnt: 2 | Angle: 0.8° || MPU1 Acc: -10.46, -1.40, -17.63 | Gyro: -25.0, -36.4, -151.6 || MPU2 Acc: 4.26, -10.15, -20.39 | Gyro: -2.5, -59.4, -41.3 || Time: 159053 ms
Enc Cnt: 0 | Angle: 0.0° || MPU1 Acc: -7.28, -1.65, 6.18 | Gyro: -18.9, -80.7, -141.4 || MPU2 Acc: -8.02, -1.11, -6.48 | Gyro: 49.4, 39.4, -53.6 || Time: 159064 ms
Enc Cnt: -3 | Angle: -0.8° || MPU1 Acc: 6.21, 9.94, -17.63 | Gyro: -0.2, -34.7, -142.6 || MPU2 Acc: -5.76, 14.38, -1.73 | Gyro: 57.3, -20.2, -51.8 || Time: 159073 ms
Enc Cnt: -9 | Angle: -2.0° || MPU1 Acc: 5.84, 5.37, 3.18 | Gyro: -1.3, -19.5, -167.6 || MPU2 Acc: -10.91, 1.86, -0.02 | Gyro: 34.7, -47.9, -29.7 || Time: 159083 ms
Enc Cnt: -15 | Angle: -3.5° || MPU1 Acc: -1.98, 2.50, -2.63 | Gyro: -9.3, 3.8, -180.1 || MPU2 Acc: -9.79, -0.62, 2.02 | Gyro: 23.7, -39.9, -50.5 || Time: 159094 ms
Enc Cnt: -18 | Angle: -4.5° || MPU1 Acc: -7.48, 0.65, -3.74 | Gyro: -14.9, 9.0, -161.8 || MPU2 Acc: -6.07, -0.66, 0.87 | Gyro: 15.8, -39.0, -64.0 || Time: 159103 ms
Enc Cnt: -21 | Angle: -5.2° || MPU1 Acc: 0.59, 2.55, -0.55 | Gyro: -20.2, 7.4, -155.1 || MPU2 Acc: -4.48, 0.06, -0.54 | Gyro: 7.9, -42.0, -73.4 || Time: 159113 ms
Enc Cnt: -25 | Angle: -6.2° || MPU1 Acc: 3.39, 2.54, -0.14 | Gyro: -22.9, 10.4, -166.3 || MPU2 Acc: -3.96, 1.54, 0.16 | Gyro: 4.1, -51.2, -72.8 || Time: 159124 ms
Enc Cnt: -28 | Angle: -7.0° || MPU1 Acc: 0.66, 1.12, 0.52 | Gyro: -24.9, 20.2, -170.8 || MPU2 Acc: -2.08, 0.77, 1.11 | Gyro: -4.8, -41.8, -72.7 || Time: 159134 ms
Enc Cnt: -32 | Angle: -8.0° || MPU1 Acc: -0.02, 0.77, 0.88 | Gyro: -25.5, 28.0, -166.9 || MPU2 Acc: -4.42, 0.54, -0.19 | Gyro: -3.9, -61.1, -75.2 || Time: 159144 ms
Enc Cnt: -35 | Angle: -8.8° || MPU1 Acc: -0.73, -0.28, 2.34 | Gyro: -16.7, 22.5, -163.5 || MPU2 Acc: -1.99, -0.93, -0.38 | Gyro: -3.2, -51.4, -79.7 || Time: 159154 ms
Enc Cnt: -38 | Angle: -9.5° || MPU1 Acc: -2.18, -1.17, 3.41 | Gyro: -2.4, 16.6, -156.8 || MPU2 Acc: -0.71, -0.78, 0.01 | Gyro: 5.0, -38.8, -83.4 || Time: 159165 ms
Enc Cnt: -40 | Angle: -10.0° || MPU1 Acc: -3.50, -1.35, 2.24 | Gyro: 9.6, 10.0, -142.6 || MPU2 Acc: 0.03, -1.18, 0.07 | Gyro: 8.6, -21.5, -87.9 || Time: 159174 ms
Enc Cnt: -43 | Angle: -10.5° || MPU1 Acc: -0.40, -0.41, 2.46 | Gyro: 22.9, 1.7, -137.8 || MPU2 Acc: -0.83, 0.00, 0.87 | Gyro: 8.0, -4.4, -84.5 || Time: 159184 ms
Enc Cnt: -45 | Angle: -11.3° || MPU1 Acc: 0.08, -0.00, 0.77 | Gyro: 31.5, 5.4, -137.9 || MPU2 Acc: -1.72, 0.42, 0.36 | Gyro: 5.4, 4.1, -82.5 || Time: 159195 ms
Enc Cnt: -47 | Angle: -11.8° || MPU1 Acc: -0.80, -0.37, 0.43 | Gyro: 30.6, 9.3, -135.0 || MPU2 Acc: -2.07, -0.41, 0.46 | Gyro: 5.9, 1.8, -82.2 || Time: 159204 ms
Enc Cnt: -50 | Angle: -12.3° || MPU1 Acc: -0.52, -0.12, -0.75 | Gyro: 30.1, 7.5, -132.6 || MPU2 Acc: -2.53, -0.97, -0.82 | Gyro: 5.7, 0.0, -82.9 || Time: 159214 ms
Enc Cnt: -52 | Angle: -13.0° || MPU1 Acc: -10.46, -3.84, 1.95 | Gyro: 14.3, 33.9, -131.6 || MPU2 Acc: -6.15, -8.35, 12.35 | Gyro: 27.1, -14.8, -85.0 || Time: 159226 ms
Enc Cnt: -52 | Angle: -13.0° || MPU1 Acc: -7.10, -1.02, -5.10 | Gyro: 19.3, 8.5, -91.9 || MPU2 Acc: 2.69, -2.95, 0.06 | Gyro: 16.8, -13.2, -100.2 || Time: 159235 ms
Enc Cnt: -50 | Angle: -12.8° || MPU1 Acc: -10.46, -5.05, -17.63 | Gyro: -17.5, 12.6, 22.4 || MPU2 Acc: -1.73, -10.15, -1.53 | Gyro: 27.5, -52.4, -110.8 || Time: 159245 ms
Enc Cnt: -45 | Angle: -11.3° || MPU1 Acc: 2.50, 0.65, 5.03 | Gyro: -14.6, -6.9, -12.2 || MPU2 Acc: -3.45, 5.52, 7.52 | Gyro: 37.3, -2.0, -98.0 || Time: 159257 ms
Enc Cnt: -41 | Angle: -10.3° || MPU1 Acc: -1.80, -0.31, -2.18 | Gyro: -17.0, -23.6, 3.5 || MPU2 Acc: -0.66, -3.00, 1.84 | Gyro: 26.9, -26.1, -98.3 || Time: 159267 ms
Enc Cnt: -38 | Angle: -9.5° || MPU1 Acc: -9.08, -3.13, -5.17 | Gyro: -7.9, -14.3, -7.3 || MPU2 Acc: -0.65, 1.42, -2.48 | Gyro: 18.4, -15.0, -94.9 || Time: 159277 ms
Enc Cnt: -33 | Angle: -8.5° || MPU1 Acc: 1.48, 0.37, 2.66 | Gyro: -0.4, 5.2, -4.0 || MPU2 Acc: -0.22, 0.17, -0.07 | Gyro: 15.9, -15.5, -87.4 || Time: 159289 ms
Enc Cnt: -30 | Angle: -7.7° || MPU1 Acc: 0.04, 0.13, 0.28 | Gyro: -0.6, 2.2, -0.5 || MPU2 Acc: 1.26, -0.61, 0.21 | Gyro: 13.2, -9.0, -77.9 || Time: 159299 ms
Enc Cnt: -28 | Angle: -7.0° || MPU1 Acc: -0.02, 0.10, 0.20 | Gyro: -0.3, 0.4, -0.8 || MPU2 Acc: 1.06, -0.11, 1.16 | Gyro: 10.3, -2.2, -67.9 || Time: 159309 ms
Enc Cnt: -25 | Angle: -6.2° || MPU1 Acc: -0.08, -0.03, 0.02 | Gyro: 0.1, 2.6, -0.2 || MPU2 Acc: 0.14, 0.14, 0.97 | Gyro: 4.0, -0.8, -59.7 || Time: 159320 ms
Enc Cnt: -23 | Angle: -5.7° || MPU1 Acc: 0.05, 0.07, -0.05 | Gyro: -0.4, 4.1, -0.1 || MPU2 Acc: -0.12, 0.03, 0.51 | Gyro: 0.0, -1.6, -55.4 || Time: 159329 ms
Enc Cnt: -20 | Angle: -5.2° || MPU1 Acc: -0.34, 0.03, -0.44 | Gyro: -0.4, 4.2, 0.5 || MPU2 Acc: -0.24, -0.00, 0.75 | Gyro: -1.7, -3.1, -52.6 || Time: 159339 ms
Enc Cnt: -18 | Angle: -4.5° || MPU1 Acc: -0.19, 0.06, -0.21 | Gyro: -0.6, 7.1, 0.1 || MPU2 Acc: -0.61, -0.01, 0.35 | Gyro: -4.3, -2.9, -51.0 || Time: 159351 ms
